Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,1.9064,5.6997,13.7633,AW,21_17_13_10_09_07_03_,??? cooling water,,7
,,,,,,A fence cuts through the corner lot,,
2,1.9395,3.1498,11.6456,AW,21_20_19_18_12_11_04_,the ??? cord,,7
,,,,,,A clean neck means a neat collar,,
3,2.3394,5.6609,11.0605,AW,21_17_16_10_07_06_03_,she had the ??? ,,7
,,,,,,Shake the dust from your shoes stranger,,
4,2.311,3.5372,4.5929,AW,18_17_13_12_09_04_03_,???,,8
,,,,,,Crack the walnut with your sharp side teeth,,
5,2.2971,3.7488,22.7321,AW,21_16_15_14_11_09_04_,the magic ??? was passed ??? light,,8
,,,,,,The bunch of grapes was pressed into wine,,
6,2.2887,5.5654,6.3977,AW,21_19_17_13_07_05_04_,???,,7
,,,,,,A fur muff is stylish once more,,
7,2.8739,5.8858,14.9814,TA,22_21_18_13_12_09_04_,??? every word he speaks is true,,8
,,,,,,Every word and phrase he speaks is true,,
8,2.5127,5.1335,23.757,TA,21_20_19_14_12_09_07_,??? before you jump ??? miss the block,,8
,,,,,,Crouch before you jump or miss the mark,,
9,3.1583,4.4813,8.5613,TA,20_19_17_15_07_06_04_,the bus ???,,8
,,,,,,The vast space stretched into the far distance,,
10,2.7335,5.7076,10.2112,AW,19_18_16_14_12_11_03_,the ??? had good ???,,9
,,,,,,The price is fair for a good antique clock,,
11,2.8982,4.198,8.4616,TA,22_21_18_16_14_08_04_,??? see the most,,9
,,,,,,A rich farm is rare in this sandy waste,,
12,2.8137,5.935,10.9907,AW,19_16_14_13_12_08_07_,??? choice,,8
,,,,,,The cleat sank deeply into the soft turf,,
13,2.3234,4.1298,13.6253,AW,22_20_19_18_14_13_06_,set the watch before the rain ???,,9
,,,,,,Shut the hatch before the waves push it in,,
14,2.4467,3.9127,14.7921,AW,22_19_16_11_10_09_08_,the gem was a precious stone,,6
,,,,,,The tin box held priceless stones,,
15,2.7563,5.2284,25.9476,TA,22_21_19_17_13_12_04_,??? stepping stones,,10
,,,,,,A whiff of it will cure the most stubborn cold,,
16,2.5244,3.77,9.0176,TA,21_20_16_14_08_07_04_,she ??? to see the cars,,8
,,,,,,Peep under the tent and see the clowns,,
