Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.7086,3.3407,9.2522,AW,01_02_05_06_,a large size of stocking is hard to sell,,9
,,,,,,a large size in stockings is hard to sell,,
2,2.2382,2.5083,8.3749,AW,01_05_07_08_,let the ? eat his dirty face,,7
,,,,,,wipe the grease off his dirty face,,
3,2.5615,3.5358,10.0552,TA,02_04_06_07_,these tusks do less ? than others,,7
,,,,,,these pills do less good than others,,
4,2.2755,2.8463,8.3258,AW,02_03_04_08_,the dog crawled over the high fence,,7
,,,,,,the bog crawled under the high fence,,
5,2.6926,2.3091,8.1355,TA,01_03_05_07_,the jacket hung on the back of the wide chair,,10
,,,,,,the jacket hung on the back of the wide chair,,
6,2.4047,2.5992,8.8256,AW,03_06_07_08_,a small creek cut across the field,,7
,,,,,,a small creek cut across the field,,
7,2.6115,2.9129,9.3073,AW,02_05_07_08_,the cook ? and spilled its contents,,7
,,,,,,the cup cracked and spilled its contents,,
8,2.4798,2.8999,10.8771,AW,02_05_07_08_,the shelf was a ? from the very start,,9
,,,,,,the show was a flop from the very start,,
9,3.0733,3.6373,10.9005,AW,01_04_06_07_,it snowed hailed and rained the same morning,,8
,,,,,,it snowed rained and hailed the same morning,,
10,2.1005,3.5807,8.2444,TA,02_03_05_06_,? the sense at the bank,,8
,,,,,,jump the fence and hurry up the bank,,
11,2.4283,3.0667,7.0822,TA,03_05_07_08_,the red bank ??,,7
,,,,,,the red tape bound the smuggled food,,
12,2.4732,3.0516,8.2753,TA,01_05_06_08_,it was the sound of dry leaves outside,,8
,,,,,,there was a sound of dry leaves outside,,
13,2.2346,3.0773,8.5008,AW,01_05_06_08_,the pipe began to rest ??,,7
,,,,,,the pipe began to rust while new,,
14,2.4554,3.106,8.5779,AW,02_03_04_07_,the young girl gave no clear response,,7
,,,,,,the young girl gave no clear response,,
15,2.8842,3.3416,10.3076,AW,02_03_04_06_,the right taste of cheese improves with age,,8
,,,,,,the ripe taste of cheese improves with age,,
16,2.3858,5.2834,5.284,AW,02_03_04_05_,,,6
,,,,,,thieves who rob friends deserve jail,,
17,2.4905,3.9745,10.9739,TA,02_04_07_08_,the ? of young trees are ?,,9
,,,,,,the fruit of a fig tree is apple-shaped,,
18,2.0973,3.92,9.6555,TA,03_04_05_06_,?? let the ice hail,,7
,,,,,,the tongs lay beside the ice pail,,
19,2.6918,4.7742,10.4459,AW,01_02_03_05_,?? to the dog's background,,8
,,,,,,glue the sheet to the dark blue background,,
20,2.8115,4.7202,10.0799,TA,03_04_05_08_,?? from the brown child is ?,,8
,,,,,,tea served from the brown jug is tasty,,
21,2.5006,3.6893,8.3444,TA,01_06_07_08_,?? littered the stone floor,,6
,,,,,,torn scraps littered the stone floor,,
