Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.5238,4.5879,6.9235,AW,01_03_05_14_15_16_19_,but KEEP STILL,,5
,,,,,,TAKE SHELTER TENT KEEP STILL,,
2,2.1805,3.0025,8.2903,AW,08_11_12_13_14_15_20_,the LINE he had us JOIN was CLEAN,,5
,,,,,,LINE WHERE EDGES JOIN CLEAN,,
3,2.404,3.4834,10.2118,TA,01_02_03_07_15_18_19_,those LAST WORDS WERE a stone STATEMENT,,5
,,,,,,LAST WORDS WERE STRONG STATEMENT,,
4,2.421,3.151,9.4307,AW,02_03_05_08_15_17_20_,WHEN the fast is called it is TIME for TURKEY,,5
,,,,,,WHEN FROST COME TIME TURKEY,,
5,2.5255,2.9157,9.1212,AW,01_02_03_09_10_18_19_,the WATER in this WELL is a SOURCE of GOOD ,,5
,,,,,,WATER WELL SOURCE GOOD HEALTH,,
6,2.5978,7.753,12.1128,TA,04_05_09_15_16_17_20_,is a by course land,,5
,,,,,,BAD NERVES JANGLED DOOR SLAM,,
7,2.2672,2.8298,7.8292,AW,01_03_04_07_11_15_19_,THERE are MORE than TWO FACTORS HERE,,5
,,,,,,THERE MORE TWO FACTORS HERE,,
8,2.4337,4.3747,6.6224,AW,07_08_10_11_13_17_19_,to offer them up,,5
,,,,,,NEXT SUNDAY IS TWELFTH MONTH,,
9,2.2116,2.0446,7.9655,TA,01_02_06_09_14_19_20_,CATS and DOGS EACH HATE the OTHER,,5
,,,,,,CATS DOGS EACH HATE OTHER,,
10,2.2577,3.6416,9.6802,TA,03_05_06_11_17_18_20_,is a NASTY WORDS,,5
,,,,,,SMILE WHEN SAY NASTY WORDS,,
11,2.2452,3.5295,10.4249,TA,01_03_05_10_11_15_18_,the sheep from the YELLOW cad,,5
,,,,,,TEAR THIN SHEET YELLOW PAD,,
12,2.4519,5.6139,10.0214,AW,01_05_13_15_16_17_18_,hair sprint,,5
,,,,,,QUART MILK WATER MOST PART,,
13,2.1039,3.6818,8.4094,AW,01_06_07_14_15_16_20_,MOVE the bag HOT fowl,,5
,,,,,,MOVE VAT OVER HOT FIRE,,
14,2.2259,4.3573,5.3731,TA,01_02_06_09_10_11_20_,guest ,,5
,,,,,,GREET NEW GUESTS LEAVE QUICKLY,,
15,2.6817,3.6712,8.1827,TA,01_06_12_14_15_16_19_,EVERY CHILD is a small babe,,5
,,,,,,JOY EVERY CHILD SWAN BOAT,,
16,1.6177,2.2587,6.3783,TA,04_07_10_11_13_17_19_,WE LIKE to SEE CLEAR WEATHER,,5
,,,,,,WE LIKE SEE CLEAR WEATHER,,
17,2.4818,3.6371,6.7648,AW,01_04_07_08_16_17_19_,sounds WALL me,,5
,,,,,,PAINT SOCKETS WALL DULL GREEN,,
18,2.5849,2.994,10.9983,TA,01_05_10_12_15_16_20_,she BLUSHED WHEN he GAVE her a WHITE ORCHID,,5
