Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3729,4.7704,8.9141,TA,21_13_12_09_07_06_05_,nothing,,7
,,,,,,Brass rings are sold by these natives,,
2,2.2382,4.1731,21.7246,AW,22_18_14_11_07_04_03_,wipe the grease off his dirty face,,7
,,,,,,Wipe the grease off his dirty face,,
3,2.5615,5.2117,10.8194,TA,22_18_16_15_14_06_03_,than others,,7
,,,,,,These pills do less good than others,,
4,2.2755,10.3334,24.0933,AW,16_15_14_09_08_05_04_,crawled on the fence,,7
,,,,,,The bog crawled under the high fence,,
5,2.6119,5.5582,13.766,AW,17_16_15_12_09_08_07_,white chair,,10
,,,,,,The jacket hung on the back of the wide chair,,
6,2.4047,4.5937,9.1939,AW,21_13_09_07_06_05_03_,nothing,,7
,,,,,,A small creek cut across the field,,
7,2.6818,4.1445,17.8639,TA,22_17_14_12_11_09_07_,rainy days,,7
,,,,,,Tight curls get limp on rainy days,,
8,2.5216,6.6833,19.4202,TA,21_19_16_15_14_10_07_,log...in river,,8
,,,,,,Watch the log float in the wide river,,
9,2.3435,4.4029,13.6105,TA,20_15_12_09_05_04_03_,fence,,7
,,,,,,A siege will crack the strong defense,,
10,2.1005,5.2779,9.0287,TA,22_19_18_14_06_05_03_,date,,8
,,,,,,Jump the fence and hurry up the bank,,
11,2.4283,4.4708,8.887,TA,20_18_16_14_10_06_04_,nothing,,7
,,,,,,The red tape bound the smuggled food,,
12,2.2774,4.0485,22.088,AW,22_16_14_12_06_05_03_,there was a sound...outside,,8
,,,,,,There was a sound of dry leaves outside,,
13,2.2346,8.8375,16.8537,AW,22_20_17_14_13_09_04_,the crook,,7
,,,,,,The pipe began to rust while new,,
14,2.3385,3.7636,11.1541,TA,18_15_13_11_08_07_03_,nothing,,7
,,,,,,Pages bound in cloth make a book,,
15,2.8842,5.4126,24.1239,AW,22_18_13_12_10_08_07_,improve with age,,8
,,,,,,The ripe taste of cheese improves with age,,
16,2.3858,5.708,27.2272,AW,22_21_16_12_09_07_04_,sevre jail,,6
,,,,,,Thieves who rob friends deserve jail,,
17,2.4537,5.2862,24.7255,AW,22_21_18_17_11_07_03_,another shift,,9
,,,,,,The fruit of a fig tree is apple-shaped,,
18,2.2175,4.3477,19.3957,TA,22_21_17_08_07_05_03_,good sense,,7
,,,,,,Much of the story makes good sense,,
19,2.6918,4.1442,8.424,AW,19_18_16_13_11_10_03_,nothing,,8
,,,,,,Glue the sheet to the dark blue background,,
20,2.8559,4.0504,21.2578,TA,22_21_16_14_12_07_06_,relax in the cool green grass,,8
,,,,,,Bathe and relax in the cool green grass,,
21,2.3374,4.0466,10.2463,AW,22_21_17_14_08_07_06_,nothing,,6
,,,,,,Torn scraps littered the stone floor,,
22,2.5308,4.8912,13.5713,TA,22_18_16_13_08_07_06_,on the main street,,9
,,,,,,The wreck occurred by the bank on main Street,,
23,2.5616,6.3391,10.5467,TA,19_17_16_14_08_07_06_,forest,,10
,,,,,,They took the axe and the saw to the forest,,
24,2.3483,4.1855,8.8895,TA,17_13_11_10_08_05_04_,nothing,,10
,,,,,,Most of the news is easy for us to hear,,
25,2.4303,4.8721,12.9357,TA,18_16_15_14_11_07_03_,miles around,,6
,,,,,,Gray paint stretched for miles around,,
26,2.2242,4.2826,10.3381,AW,22_20_17_12_08_06_05_,nothing,,9
,,,,,,It's easy to tell the depth of a well,,
27,2.6949,5.4307,22.2544,TA,21_20_19_15_13_10_03_,wetbacks,,10
,,,,,,They floated on the raft to sun their white backs,,
28,2.5802,4.2828,9.1704,TA,22_18_17_16_09_08_04_,nothing,,8
,,,,,,Nine men were hired to dig the ruins,,
29,2.5859,6.621,16.2134,TA,19_17_16_11_06_05_04_,dust storm,,8
,,,,,,A cloud of dust stung his tender eyes,,
30,1.7675,3.3668,7.5584,AW,19_18_16_11_10_07_05_,nothing,,6
,,,,,,What joy there is in living,,
