Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3833,3.8556,10.8873,TA,04_05_07_10_11_16_19_,many who walk the middle of the road,7,10
,,,,,,They are men who walk the middle of the road,,
2,2.4626,1.3687,7.2257,AW,04_06_07_11_13_17_20_,he had stood up tin tray,3,8
,,,,,,The empty flask stood on the tin tray,,
3,2.4818,2.7294,7.8423,AW,03_07_13_14_16_19_20_,must to the third class,4,8
,,,,,,Bring your best compass to the third class,,
4,2.4944,1.7367,10.1936,TA,01_06_12_13_14_16_18_,check the rank and the bell rings weekly,6,8
,,,,,,Jerk the rope and the bell rings weakly,,
5,1.7373,3.6042,10.8679,TA,02_04_08_10_15_19_20_,at once or you may forget it,7,8
,,,,,,Write at once or you may forget it,,
6,2.2309,2.7143,6.9148,AW,02_08_11_14_16_18_19_,me first for pleasure,2,6
,,,,,,Read verse out loud for pleasure,,
7,2.0152,3.7327,8.9323,AW,01_02_09_13_14_15_18_,you had wreath,0,5
,,,,,,Pure bred poodles have curls,,
8,2.5146,4.2961,8.8478,TA,01_09_10_12_13_15_18_,i am less than half of the group,6,8
,,,,,,Women form less than half of the group,,
9,2.1886,3.4828,7.5625,AW,02_03_05_08_10_18_19_,just clean up the rice pudding,2,7
,,,,,,The just claim got the right verdict,,
10,2.198,3.0445,8.4602,TA,03_04_07_10_12_14_18_,take two shares as a fair profit,7,7
,,,,,,Take two shares as a fair profit,,
11,2.6526,3.6437,8.3155,TA,06_07_09_11_16_19_20_,still smell the old mare ,2,7
,,,,,,The stale smell of old beer lingers,,
12,2.4345,1.922,6.9867,TA,08_10_14_15_17_19_20_,he asks no person to vouch for him,8,8
,,,,,,He asks no person to vouch for him,,
13,2.4646,4.7297,13.2173,TA,01_02_03_07_10_12_14_,spoon the pot into the plate,5,9
,,,,,,Pour the stew from the pot into the plate,,
14,2.3106,4.1548,8.4904,TA,04_06_08_13_15_16_18_,eyes well,0,7
,,,,,,To make pure ice you freeze water,,
15,2.7817,5.774,7.7268,AW,02_06_10_15_16_18_20_,is for making,1,9
,,,,,,A saw is a tool used for making boards,,
16,2.3827,2.8465,12.0542,AW,01_03_07_12_15_19_20_,the train top weaved in a graceful way,6,8
,,,,,,The tree top waved in a graceful way,,
17,2.2785,2.9009,7.6927,AW,01_05_07_12_13_14_17_,the girl took off her hat,6,7
,,,,,,The tiny girl took off her hat,,
18,2.4364,2.6453,9.9421,AW,03_06_08_09_12_17_19_,those missles land in a high wind,4,7
,,,,,,These thistles bend in a high wind,,
19,2.2716,3.9084,9.124,AW,02_05_07_12_15_16_18_,lend a coat before you go out,5,7
,,,,,,Mend the coat before you go out,,
20,2.4984,4.0711,9.6547,AW,02_06_07_10_17_18_19_,assult eagle flying again,0,7
,,,,,,A salt pickle tastes fine with ham,,
21,2.1941,2.5446,14.3518,TA,02_04_07_08_10_12_14_,i'm back if you want to finish early,6,8
,,,,,,Write fast if you want to finish early,,
22,2.6969,4.6564,8.68,AW,01_06_07_08_10_14_18_,the seven books at once,5,9
,,,,,,The rope will bind the seven books at once,,
23,2.4191,1.7365,9.4092,TA,03_04_05_09_11_13_20_,the sun came up to light the eastern sky,9,9
,,,,,,The sun came up to light the eastern sky,,
24,2.9637,3.4872,9.8788,TA,01_04_10_11_14_17_18_,the fear was a really good,2,11
,,,,,,The barrel of beer was a brew of malt and hops,,
25,2.8178,2.1583,12.7671,AW,03_04_06_10_11_15_17_,the rest was badly streamed and holey,4,8
,,,,,,The wrist was badly strained and hung limp,,
26,2.9077,3.6314,6.3992,AW,01_03_04_05_10_12_17_,celebrate ,0,10
,,,,,,Press the pants and sew a button on the vest,,
27,2.781,3.6223,4.6859,AW,02_05_09_10_14_17_20_,blocks,1,8
,,,,,,Wood is best for making toys and blocks,,
28,1.7564,3.3129,6.9445,TA,01_04_08_09_10_13_16_,i'm another,0,6
,,,,,,Live wires should be kept covered,,
29,2.7884,4.1612,11.5848,AW,02_03_09_11_12_15_20_,the were chopped wood and garbage,3,8
,,,,,,The hogs were fed chopped corn and garbage,,
30,2.5872,3.0632,10.5429,TA,04_07_10_11_15_16_20_,the lamp shone with a stiff green flame,7,8
,,,,,,The lamp shone with a steady green flame,,
31,2.6627,2.0452,11.8049,AW,01_02_05_08_09_15_18_,we tried to replace the coin but failed,8,8
,,,,,,We tried to replace the coin but failed,,
32,2.6332,3.3482,8.9638,AW,01_03_04_10_11_16_19_,the urge to is rare,5,8
,,,,,,The urge to write short stories is rare,,
33,2.55,5.0486,10.3193,AW,04_05_06_08_09_16_20_,some the wind,1,7
,,,,,,Sickness kept him home the third week,,
34,3.0185,4.2048,13.3003,TA,02_03_06_11_12_14_15_,the sense of feet in the snow is the only sound,9,11
,,,,,,The crunch of feet in the snow was the only sound,,
35,2.7471,3.449,12.2244,TA,02_03_08_09_12_15_18_,let it burn it gives us warmth and comfort,9,9
,,,,,,Let it burn it gives us warmth and comfort,,
36,2.3686,2.951,10.4225,AW,02_06_09_12_16_18_20_,the rose from the edge of the water,8,9
,,,,,,The dune rose from the edge of the water,,
37,2.0788,2.7125,7.8082,AW,04_08_10_11_14_16_20_,there in the front is,2,7
,,,,,,There the flood mark is ten inches,,
38,1.5228,3.7257,10.2932,TA,02_06_11_13_14_16_20_,they had the witness statement,0,6
,,,,,,Do that with a wooden stick,,
39,2.3065,3.2622,6.638,AW,05_06_07_08_16_17_18_,all calls to waste,2,7
,,,,,,Eight miles of woodland burned to waste,,
40,2.4945,3.9864,9.8419,TA,03_12_13_15_16_17_18_,to drink from the bleaker,3,9
