Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3833,3.0678,9.1952,TA,04_05_07_10_11_16_19_,there are men who walk the middle of the road,,10
,,,,,,they are men who walk the middle of the road,,
2,2.4626,3.2547,9.79,AW,04_06_07_11_13_17_20_,he had flasks on the tray,,8
,,,,,,the empty flask stood on the tin tray,,
3,2.4818,4.1702,9.0657,AW,03_07_13_14_16_19_20_,he must be eat to the food fast,,8
,,,,,,bring your best compass to the third class,,
4,2.4944,2.9884,6.8769,TA,01_06_12_13_14_16_18_,bell rings weekly,,8
,,,,,,jerk the rope and the bell rings weakly,,
5,1.7373,2.9879,10.0192,TA,02_04_08_10_15_19_20_,not at once or you won,,8
,,,,,,write at once or you may forget it,,
6,2.2309,3.237,8.9884,AW,02_08_11_14_16_18_19_,read verse out loud for pleasure,,6
,,,,,,read verse out loud for pleasure,,
7,2.0152,3.8231,8.1027,AW,01_02_09_13_14_15_18_,he will read through currence,,5
,,,,,,pure bred poodles have curls,,
8,2.5146,3.4825,6.9035,TA,01_09_10_12_13_15_18_,less than half of the group,,8
,,,,,,women form less than half of the group,,
9,2.1886,3.2152,10.5972,AW,02_03_05_08_10_18_19_,the judge got the right verdict,,7
,,,,,,the just claim got the right verdict,,
10,2.198,2.6472,8.6603,TA,03_04_07_10_12_14_18_,take two shares as a fair profit,,7
,,,,,,take two shares as a fair profit,,
11,2.6526,3.1264,7.9313,TA,06_07_09_11_16_19_20_,the stale smell of old beer lenders,,7
,,,,,,the stale smell of old beer lingers,,
12,2.4345,3.5764,7.576,TA,08_10_14_15_17_19_20_,he asks no person to match for him,,8
,,,,,,he asks no person to vouch for him,,
13,2.4646,4.0594,9.6907,TA,01_02_03_07_10_12_14_,pour this from the pot into the plant,,9
,,,,,,pour the stew from the pot into the plate,,
14,2.3106,3.0326,7.8303,TA,04_06_08_13_15_16_18_,commit your life if it is won,,7
,,,,,,to make pure ice you freeze water,,
15,2.7817,3.4529,8.3643,AW,02_06_10_15_16_18_20_,a saw is a tool used for making boards,,9
,,,,,,a saw is a tool used for making boards,,
16,2.3827,2.6553,9.9055,AW,01_03_07_12_15_19_20_,the waved in a graceful way,,8
,,,,,,the tree top waved in a graceful way,,
17,2.2785,3.7348,6.3025,AW,01_05_07_12_13_14_17_,it off her fat,,7
,,,,,,the tiny girl took off her hat,,
18,2.4364,3.2095,9.897,AW,03_06_08_09_12_17_19_,the thistles end in a high wind,,7
,,,,,,these thistles bend in a high wind,,
19,2.2716,2.6876,7.9438,AW,02_05_07_12_15_16_18_,lend a count before you blow out,,7
,,,,,,mend the coat before you go out,,
20,2.4984,3.1432,5.3989,AW,02_06_07_10_17_18_19_,a salt is fine with,,7
,,,,,,a salt pickle tastes fine with ham,,
21,2.1941,3.2975,8.6013,TA,02_04_07_08_10_12_14_,work fast if you want to finish early,,8
,,,,,,write fast if you want to finish early,,
22,2.6969,2.9982,7.7686,AW,01_06_07_08_10_14_18_,behind the at once,,9
,,,,,,the rope will bind the seven books at once,,
23,2.4191,2.5149,7.8213,TA,03_04_05_09_11_13_20_,the sun came up to light the eastern sky,,9
,,,,,,the sun came up to light the eastern sky,,
24,2.9637,2.3885,6.7351,TA,01_04_10_11_14_17_18_,the bell of beer was old time ,,11
,,,,,,the barrel of beer was a brew of malt and hops,,
25,2.8178,3.5475,9.515,AW,03_04_06_10_11_15_17_,the wrist was badly strained and hung limp,,8
,,,,,,the wrist was badly strained and hung limp,,
26,2.9077,3.5513,9.7667,AW,01_03_04_05_10_12_17_,and sew a button on the vest,,10
,,,,,,press the pants and sew a button on the vest,,
27,2.781,3.0346,8.3167,AW,02_05_09_10_14_17_20_,lighting is best for making toys and blocks,,8
,,,,,,wood is best for making toys and blocks,,
28,1.7564,2.5604,9.256,TA,01_04_08_09_10_13_16_,barbed wire should be taped together,,6
,,,,,,live wires should be kept covered,,
29,2.7884,3.4705,7.2701,AW,02_03_09_11_12_15_20_,good and garbage,,8
,,,,,,the hogs were fed chopped corn and garbage,,
30,2.5872,3.02,12.1331,TA,04_07_10_11_15_16_20_,the lamp shown with a steady green flame,,8
,,,,,,the lamp shone with a steady green flame,,
31,2.6627,3.127,10.6265,AW,01_02_05_08_09_15_18_,we tried to replace the ground but failed,,8
,,,,,,we tried to replace the coin but failed,,
32,2.6332,3.175,10.4477,AW,01_03_04_10_11_16_19_,the urge to resist such _ is rare,,8
,,,,,,the urge to write short stories is rare,,
33,2.55,3.5818,4.6934,AW,04_05_06_08_09_16_20_,thrid week,,7
,,,,,,sickness kept him home the third week,,
34,3.0185,4.6616,13.3008,TA,02_03_06_11_12_14_15_,put your feet in the snow can be found,,11
,,,,,,the crunch of feet in the snow was the only sound,,
35,2.7471,3.2071,9.8181,TA,02_03_08_09_12_15_18_,let it burn for warmth and comfort,,9
,,,,,,let it burn it gives us warmth and comfort,,
36,2.3686,3.0366,7.54,AW,02_06_09_12_16_18_20_,falls from the edge of the water,,9
,,,,,,the dune rose from the edge of the water,,
37,2.0788,2.6035,9.1631,AW,04_08_10_11_14_16_20_,there the flood mark is 10 inches,,7
,,,,,,there the flood mark is ten inches,,
38,1.5228,2.7455,7.1046,TA,02_06_11_13_14_16_20_,do that with a moving stick,,6
,,,,,,do that with a wooden stick,,
39,2.3065,3.4336,7.8987,AW,05_06_07_08_16_17_18_,a law is a bridge to wrist,,7
,,,,,,eight miles of woodland burned to waste,,
40,2.4945,4.579,7.5385,TA,03_12_13_15_16_17_18_,drink from a beaker,,9
,,,,,,coax a young calf to drink from a bucket,,
41,2.4593,2.9037,7.5379,AW,02_04_09_10_13_15_17_,the girl fifty wounds,,8
,,,,,,the girl at the booth sold fifty bonds,,
42,2.7565,3.4309,6.3569,AW,01_03_04_08_13_15_18_,i got points into the,,9
,,,,,,a yacht slid around the point into the bay,,
43,2.5851,3.1473,9.3466,AW,04_05_06_09_15_16_20_,the thin was sharp and cut the clear water,,9
,,,,,,the fin was sharp and cut the clear water,,
44,2.3468,2.8077,8.769,AW,04_09_11_12_14_15_20_,hop over the fence and _ again,,7
,,,,,,hop over the fence and plunge in,,
45,2.5535,3.0754,12.2287,AW,01_02_04_07_09_11_15_,the clock struck to mark the third period,,8
,,,,,,the clock struck to mark the third period,,
46,2.8474,3.4223,15.1813,TA,02_06_07_11_14_16_17_,the march for funds reached its peak tuesday,,8
,,,,,,the rush for funds reached its peak tuesday,,
47,1.9897,2.8816,12.1768,AW,03_10_12_13_14_15_19_,they were _ though they were sad,,7
,,,,,,they could laugh although they were sad,,
48,2.59,3.1897,8.9413,TA,02_04_05_06_08_17_19_,a beach is dry and shallow and low tide,,9
,,,,,,the beach is dry and shallow at low tide,,
49,2.2076,3.4322,10.5011,AW,01_02_03_05_07_16_19_,grab the clown and take center field,,8
,,,,,,add the column and put the sum here,,
50,2.9201,3.8829,7.5466,TA,02_05_06_14_15_17_19_,flat and useless,,10
,,,,,,the tube was blown and the tire flat and useless,,
51,2.1981,3.0515,9.7708,TA,02_06_08_13_14_17_20_,it take a lot of _ to finish these,,9
,,,,,,it takes a lot of help to finish these,,
52,2.6425,3.1173,9.6133,TA,03_10_13_16_17_19_20_,they took the lead and kept the distance,,10
,,,,,,he took the lead and kept it the whole distance,,
53,2.5327,3.5187,6.0624,AW,02_06_08_09_14_17_18_,lay in the cool grass,,8
,,,,,,the lazy cow lay in the cool grass,,
54,2.3449,2.9504,8.4058,AW,03_04_05_09_11_14_16_,we frown when events take a bad turn,,8
,,,,,,we frown when events take a bad turn,,
55,2.4287,2.8865,7.9176,TA,03_04_09_10_11_13_19_,slide the box into that empty space,,7
,,,,,,slide the box into that empty space,,
56,2.2007,2.6858,8.0708,TA,01_07_10_13_15_16_18_,the junkyard had a mold smell,,7
,,,,,,the junk yard had a mouldy smell,,
57,1.7234,2.4973,7.1449,AW,02_05_11_15_16_17_18_,tins cans were set in order,,6
,,,,,,ten pins were set in order,,
58,2.0435,4.5745,13.9256,AW,01_05_06_07_08_13_17_,how'd the oven get locked in the feet,,8
,,,,,,help the woman get back to her feet,,
59,3.0834,3.2778,6.4214,AW,03_07_08_13_14_17_18_,the big task force,,7
,,,,,,the navy attacked the big task force,,
60,2.4818,3.923,12.5783,TA,01_03_04_08_09_11_20_,reversed thoughts go by new moons,,8
,,,,,,the fur of cats goes by many names,,
61,2.7775,2.9497,10.328,TA,03_04_08_13_16_18_20_,the nozzle of the fire hose was bright brass,,9
,,,,,,the nozzle of the fire hose was bright brass,,
62,2.5962,3.257,8.3845,AW,03_04_07_10_12_14_20_,the frosty air passed through the coat,,7
,,,,,,the frosty air passed through the coat,,
63,2.4369,3.1443,7.2079,AW,05_06_11_12_13_17_20_,by this time and ulcer is shed,,7
,,,,,,oak is strong and also gives shade,,
