Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.8234,6.7662,15.726,TA,02_03_04_10_14_16_18_,The bruise hurts so write with much care.,,8
,,,,,,Paper is scarce so write with much care,,
2,2.7651,6.2952,26.1177,AW,02_04_06_08_11_15_17_,The heart beats friendly with fine strokes.,,8
,,,,,,The heart beat strongly and with firm strokes,,
3,2.0399,4.6762,16.8598,AW,02_05_07_08_12_14_18_,A rag will soak up spilled water.,,7
,,,,,,A rag will soak up spilled water,,
4,2.3925,6.8609,24.5484,TA,01_05_06_07_12_14_17_,The blade will cut up any wood.,,7
,,,,,,A lathe cuts and trims any wood,,
5,2.5358,9.2948,23.4543,AW,02_03_10_11_13_14_17_,The rod...catching soon.,,8
,,,,,,A rod is used to catch pink salmon,,
6,2.4882,5.78,15.6758,AW,01_04_10_16_17_18_20_,The mind delights in the simplest things.,,7
,,,,,,We find joy in the simplest things,,
7,2.4031,6.7949,20.7625,TA,02_07_08_09_15_18_19_,Pull the cord that binds the box tightly.,,8
,,,,,,Cut the cord that binds the box tightly,,
8,2.4906,6.0918,18.2595,AW,04_06_07_13_14_17_20_,The coffee stand is too high for the couch.,,9
,,,,,,The coffee stand is too high for the couch,,
9,2.9383,8.1062,14.314,AW,02_05_10_11_13_14_16_,...drop it.,,10
,,,,,,Hemp is a weed found in parts of the tropics,,
10,2.6072,8.3404,14.7322,AW,02_03_06_09_12_13_14_,...wrong forms.,,6
,,,,,,Adding fast leads to wrong sums,,
11,2.351,6.9159,14.4517,AW,07_10_12_17_18_19_20_,Take the winding path to reach the lake.,,8
,,,,,,Take the winding path to reach the lake,,
12,3.1203,4.4529,15.7886,TA,02_04_08_09_10_14_19_,The logs fell and tumbled into the clear stream.,,9
,,,,,,The logs fell and tumbled into the clear stream,,
13,2.1907,9.2951,22.9827,AW,02_06_07_10_14_15_16_,He found the one cloud quite neatly.,,7
,,,,,,She sewed the torn coat quite neatly,,
14,2.8036,7.4732,18.345,AW,01_07_11_15_16_18_19_,He acts in the side show in the circus.,,9
,,,,,,We talked of the side show in the circus,,
15,2.6796,6.2723,23.2238,AW,03_06_08_10_11_15_18_,The squire keeps checks inside.,,5
,,,,,,Mesh wire keeps chicks inside,,
16,2.3183,3.8298,14.8535,TA,01_02_10_11_13_17_20_,The drop of the rain made a pleasant sound.,,9
,,,,,,The drip of the rain made a pleasant sound,,
17,2.8584,4.3711,13.2989,TA,03_06_07_11_12_17_20_,Soak the cloth to drown the sharp odor.,,8
,,,,,,Soak the cloth and drown the sharp odor,,
18,2.7317,5.0482,24.3516,TA,03_07_08_10_14_18_20_,The store walls were lined with killer frogs.,,8
,,,,,,The store walls were lined with colored frocks,,
19,2.5212,8.8164,14.6482,AW,03_06_08_16_18_19_20_,...deep along the street.,,7
,,,,,,The slush lay deep along the street,,
20,2.4292,3.2402,13.8,AW,04_05_08_10_13_17_19_,She has a smart way of wearing clothes.,,8
,,,,,,She has a smart way of wearing clothes,,
21,2.0977,2.9441,12.2318,TA,02_03_06_09_12_16_19_,After the dance they went straight home.,,7
,,,,,,After the dance they went straight home,,
22,1.8899,6.0375,14.8292,TA,04_05_08_11_14_15_17_,She got bored at the track.,,6
,,,,,,Smoke poured out of every crack,,
23,2.5424,3.7496,12.1894,AW,03_05_08_09_13_14_18_,The play seems dull and quite stupid.,,7
,,,,,,The play seems dull and quite stupid,,
24,3.1451,7.5319,26.8514,TA,02_07_09_11_17_18_19_,The place for food is the hot cross bun.,,8
,,,,,,A zestful food is the hot-cross bun,,
25,2.1472,6.1488,16.2686,TA,03_06_11_12_16_18_19_,The first worm gets snapped early.,,6
,,,,,,The first worm gets snapped early,,
26,2.5355,4.615,23.7193,AW,01_02_09_10_16_17_19_,The young pig jumps the rusty gate.,,7
,,,,,,The young kid jumped the rusty gate,,
27,2.8078,6.7531,15.9526,TA,02_08_15_16_17_18_19_,...the last clause.,,9
,,,,,,Let's all join as we sing the last chorus,,
28,2.7127,7.5382,17.938,AW,03_04_05_08_13_16_20_,...failed to form...,,8
,,,,,,The crooked maze failed to fool the mous,,
29,2.5034,8.8602,25.2038,TA,01_04_05_14_15_16_20_,The bully swiped the swing.,,8
,,,,,,The thaw came early and freed the stream,,
30,2.8163,6.6402,17.9119,TA,03_05_09_11_13_14_19_,The zones merge in the central part of town.,,9
,,,,,,The zones merge in the central part of town,,
31,3.0359,4.4781,14.4858,AW,01_06_09_10_12_14_16_,The bark of the pine tree was shiny and dark.,,10
,,,,,,The bark of the pine tree was shiny and dark,,
32,2.8837,11.1235,38.7379,TA,02_03_04_09_16_17_18_,The first two...base.,,10
,,,,,,The horse trotted around the field at a brisk pac,,
33,2.8982,12.0538,28.2852,TA,03_06_07_09_18_19_20_,The store was clean but one oven was gone.,,9
,,,,,,His shirt was clean but one button was gone,,
34,2.1722,9.9637,28.3472,TA,02_05_06_08_11_15_16_,I dropped the soap on top of the bath water.,,9
,,,,,,Float the soap on top of the bath water,,
35,2.24,7.6191,23.4679,TA,04_05_09_11_14_15_17_,He wrote his last novel there again.,,9
,,,,,,He wrote his last novel there at the inn,,
36,2.4276,10.3857,25.4011,TA,02_05_06_08_11_12_18_,...are small fish caught in nets.,,7
,,,,,,Whitings are small fish caught in nets,,
37,2.5842,4.7642,15.6359,AW,03_04_05_06_09_14_18_,The pilot seized the crew of the lost ship.,,9
,,,,,,The pirates seized the crew of the lost ship,,
38,2.6006,8.9402,24.0918,TA,01_05_06_09_10_15_18_,This obstructs the meaning of the next player.,,9
,,,,,,His hip struck the knee of the next player,,
39,2.3272,9.2094,25.057,TA,01_02_03_06_14_18_20_,...to find the pan shoe.,,9
,,,,,,Look in the corner to find the tan shirt,,
40,2.8837,6.4946,20.4303,TA,01_05_06_11_13_14_20_,The front's better with a prime porch.,,8
,,,,,,The flint sputtered and lit a pine torch,,
41,2.6632,5.5202,30.5275,AW,02_03_09_11_12_13_16_,He carved a face from the round block of marble.,,10
,,,,,,He carved a head from the round block of marble,,
42,2.6448,4.612,17.9556,TA,01_03_04_05_06_13_18_,The splash of pepper spray will sting.,,7
,,,,,,A dash of pepper spoils beef stew,,
43,2.8738,6.0439,21.6036,AW,02_04_06_09_12_16_20_,Cars will often stall in snow drifts.,,7
,,,,,,Cars and busses stalled in snow drifts,,
44,2.442,6.0477,19.0783,TA,01_08_12_13_14_15_19_,The bathrobe is fit for a king's bath.,,9
,,,,,,A ripe plum is fit for a king's palate,,
45,2.4852,5.3615,10.0093,AW,01_02_04_05_06_08_20_,...misfit.,,7
,,,,,,A tame squirrel makes a nice pet,,
46,2.1722,7.932,19.5956,TA,01_04_05_09_11_15_18_,The horses stopped in the rain to serve.,,8
,,,,,,The hostess taught the new maid to serve,,
47,2.7791,5.8475,30.9027,AW,02_04_11_12_15_18_19_,The sight of lightning hit the air with a crash.,,10
,,,,,,The set of china hit the floor with a crash,,
48,2.8062,4.1632,14.5149,TA,01_04_07_09_11_13_17_,He broke his ties with groups of former friends.,,9
,,,,,,He broke his ties with groups of former friends,,
49,2.4075,8.2089,22.7365,AW,02_04_08_09_16_17_19_,...look sideways when you leave.,,6
,,,,,,Pluck the bright rose without leaves,,
