Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.478,14.6736,24.7051,TA,22_21_19_14_13_05_04_,the of water was,,5
,,,,,,TRAIN BROUGHT HERO BIG TOWN,,
2,2.4127,4.0813,15.6479,AW,20_17_14_10_07_06_04_,His STRONG ARMs shook,,5
,,,,,,STRONG ARM SHALL SHIELD HONOR,,
3,2.7588,7.1999,15.7674,AW,22_21_18_17_13_11_07_,the ? was MORE open,,5
,,,,,,SIX COMES MORE OFTEN TEN,,
4,2.2846,4.1771,32.4567,TA,16_15_13_12_10_06_04_,I got THESE ORDERS with quite SPEED,,5
,,,,,,ACT THESE ORDERS GREAT SPEED,,
5,2.4228,4.4238,8.5354,AW,16_15_14_11_06_05_03_,the coach ,,5
,,,,,,COUCH COVER HALL DRAPES BLUE,,
6,2.4418,6.9138,16.2333,AW,22_18_13_08_06_05_03_,I'm going ? clothes,,5
,,,,,,BREAK DAM ALMOST CAUSED FLOOD,,
7,2.8837,0,6.3383,TA,18_13_11_09_07_06_05_,,,5
,,,,,,FLINT SPUTTERED LIT PINE TORCH,,
8,2.9995,3.9049,24.8721,AW,20_17_16_13_12_07_03_,the car MOVED in a steady groove and then stopped,,5
,,,,,,CLOUD MOVED STATELY WAY GONE,,
9,2.6169,0,5.9216,AW,21_19_18_13_12_11_04_,,,5
,,,,,,TOAD FROG HARD TELL APART,,
10,2.2591,0,5.9686,AW,20_19_16_15_13_04_03_,,,5
,,,,,,THEIR EYELIDS DROOP WANT SLEEP,,
11,2.2887,12.4174,18.825,AW,22_21_19_13_10_08_06_,a forty nights,,5
,,,,,,FUR MUFF STYLISH ONCE MORE,,
12,2.4434,5.0153,39.998,TA,22_19_15_14_10_08_07_,his bowels was moving from front to ,,5
,,,,,,EIGHT MILES WOODLAND BURNED WASTE,,
13,1.8692,5.122,15.3935,AW,17_15_11_10_05_04_03_,take something to the library,,5
,,,,,,GET TRUST FUND BANK EARLY,,
14,2.3394,6.9921,24.6873,AW,20_19_16_12_11_05_04_,Since the DUST cleared there was a huge center,,5
,,,,,,SHAKE DUST YOUR SHOES STRANGER,,
15,2.9639,7.6896,18.1129,AW,20_17_12_10_09_07_03_,flow there was a LARGE PASSAGE,,5
,,,,,,REAR GROUND FLOOR LARGE PASSAGE,,
16,2.7988,13.6495,27.4175,TA,22_21_19_18_13_11_05_,full BACKGROUND,,5
,,,,,,GLUE SHEET DARK BLUE BACKGROUND,,
17,2.0331,0,9.9858,TA,22_21_15_13_12_10_09_,,,5
,,,,,,PENNANT WAVED WHEN WIND BLEW,,
18,2.5983,12.519,17.4307,TA,20_19_18_12_06_05_04_,what is low,,5
,,,,,,WRITE FOND NOTE FRIEND CHERISH,,
19,2.3776,6.2049,27.0681,AW,19_14_12_11_10_08_07_,was debatable,,5
,,,,,,HURDLE PIT AID LONG POLE,,
20,2.3177,4.123,13.2185,AW,20_19_18_16_13_09_07_,who ? on the OFFICE WALL,,5
,,,,,,POST NO BILLS OFFICE WALL,,
21,2.3517,9.6026,15.3382,TA,19_17_15_12_11_08_03_,race car bunk,,5
,,,,,,HITCH BETWEEN HORSE CART BROKE,,
22,2.5616,6.3251,34.02,TA,22_17_16_09_08_07_03_,He TOOK the hat inTO the shop TO the pharmchist,,5
,,,,,,TOOK AXE SAW TO FOREST,,
23,2.5525,4.9701,20.978,AW,20_17_16_14_13_11_09_,the reed broke the rod that was real thin,,5
,,,,,,LEAF DRIFTS ALONG SLOW SPIN,,
24,1.8899,5.8374,19.6848,TA,21_18_14_13_08_07_03_,He was pulled OUT of recon,,5
,,,,,,SMOKE POURED OUT EVERY CRACK,,
25,2.1941,4.2475,38.4226,TA,21_20_15_11_09_06_04_,Break FAST if you WANT to FINISH EARLY,,5
,,,,,,WRITE FAST WANT FINISH EARLY,,
26,2.4719,0,9.1249,AW,22_18_16_14_11_10_06_,,,5
,,,,,,EVERY WORD PHRASE SPEAKS TRUE,,
27,2.5649,8.2187,13.2343,TA,19_15_13_10_09_07_03_,easy street,,5
,,,,,,IDEA SEW BOTH EDGES STRAIGHT,,
28,2.6458,0,4.802,AW,22_20_18_17_16_04_03_,,,5
,,,,,,OATS FOOD EATEN HORSE MAN,,
29,2.9081,10.8144,26.8072,TA,19_15_11_10_09_08_06_,time call for rescue tram,,5
,,,,,,CAUGHT HIND PAW RUSTY TRAP,,
30,1.728,3.2134,9.789,TA,21_19_12_11_10_07_06_,it's tueday and,,5
,,,,,,NEXT TUESDAY WE MUST VOTE,,
31,2.3379,11.3727,16.8842,AW,19_18_15_14_11_10_05_,score and OUT,,5
,,,,,,SMALL RED NEON LAMP OUT,,
32,2.0708,7.0986,17.8579,TA,22_16_15_13_11_06_05_,the ? was QUITE STUPID,,5
,,,,,,PLAY SEEMS DULL QUITE STUPID,,
33,2.2426,4.0386,20.9339,TA,22_20_19_16_12_08_04_,the ferry wheel SHOULD be FUN to ride,,5
,,,,,,FAIRY TALES SHOULD FUN WRITE,,
34,2.1806,0,5.5611,TA,18_16_15_13_06_05_03_,,,5
,,,,,,SANG SAME TUNES EACH PARTY,,
35,2.4505,3.9758,18.8231,TA,19_18_15_09_08_05_03_,the GOLD fish was really COSTLY,,5
,,,,,,GOLD VASE BOTH RARE COSTLY,,
36,2.331,4.3144,25.6496,TA,21_18_17_15_10_09_08_,try the field BETWEEN the TWO weeds,,5
,,,,,,SLIDE BILL BETWEEN TWO LEAVES,,
37,1.818,14.236,19.8517,AW,22_21_20_16_13_05_04_,star was enough,,5
,,,,,,DULL STORIES MAKE HER LAUGH,,
38,2.6646,0,20.6759,TA,21_19_10_07_06_04_03_,,,5
,,,,,,SKY MORNING CLEAR BRIGHT BLUE,,
39,2.4539,4.392,17.5514,TA,22_21_19_17_12_11_05_,cut the BRIGHT ROSE WITHOUT LEAVES,,5
,,,,,,PICK BRIGHT ROSE WITHOUT LEAVES,,
40,2.4108,5.1489,20.0126,TA,22_16_13_12_11_06_05_,that's the SPOT with the SIGN PAINTED?,,5
,,,,,,MARK SPOT SIGN PAINTED RED,,
41,2.5609,8.3952,17.9227,AW,22_21_20_16_10_09_05_,on the SPRING g;ass,,5
,,,,,,CALVES THRIVE TENDER SPRING GRASS,,
42,2.7317,3.9154,24.5305,TA,21_20_17_12_11_07_06_,the STORE WALLS were lines with COLORED plaques,,5
,,,,,,STORE WALLS LINED COLORED FROCKS,,
43,2.2036,3.0092,13.1447,AW,22_19_11_08_06_04_03_,SMILE WHEN you SAY NASTY WORDS,,5
,,,,,,SMILE WHEN SAY NASTY WORDS,,
44,2.3938,3.0337,16.2971,TA,22_16_13_12_10_07_06_,the CLOCK STRUCK the THIRD time,,5
,,,,,,CLOCK STRUCK MARK THIRD PERIOD,,
45,2.5703,6.1201,13.6237,AW,17_16_11_09_08_07_03_,? TOO SOON,,5
,,,,,,PLEASANT HOURS FLY TOO SOON,,
46,2.4393,4.0121,15.5316,TA,20_17_16_13_10_05_03_,cool HIGH should come over,,5
,,,,,,PILE COAL HIGH SHED CORNER,,
47,2.4054,5.1294,12.3689,AW,21_17_15_13_12_07_05_,CHICKEN STEW,,5
,,,,,,BOWL RICE FREE CHICKEN STEW,,
48,2.5921,4.6156,11.3998,TA,15_14_12_11_09_05_03_,EXTRA patty,,5
,,,,,,NIGHT SHIFT RATE EXTRA PAY,,
49,3.2946,0,9.4956,AW,22_16_15_13_11_10_04_,,,5
,,,,,,HIDDEN SIGHT MASS LEAVES SHRUBS,,
