Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.5874,0,8.3211,AW,21_20_14_13_12_11_03_,,0,5
,,,,,,JUST CAUSE NEEDS POWER WIN,,
2,2.568,8.451,21.3711,AW,22_20_15_14_12_11_03_,BRIGHT TRINKETS for the cord,2,5
,,,,,,FILL PACK BRIGHT TRINKETS POOR,,
3,3.0168,0,9.9846,TA,19_16_10_09_06_05_03_,,0,5
,,,,,,HEMP WEED FOUND PARTS TROPICS,,
4,2.9464,4.818,27.6571,AW,20_19_15_14_11_09_03_,the WEIGHT of the PACKAGE ? on the HIGH SCALE,4,5
,,,,,,WEIGHT PACKAGE SEEN HIGH SCALE,,
5,2.5526,0,5.2218,AW,22_21_17_12_06_05_03_,,0,5
,,,,,,SLIDE CATCH BACK OPEN DESK,,
6,2.4276,3.8206,20.1959,TA,22_19_16_15_14_12_06_,the wax FLOOR MAKES us LOSE BALANCE,4,5
,,,,,,WAXED FLOOR MAKES LOSE BALANCE,,
7,2.442,5.5127,14.8961,AW,21_19_17_16_14_10_06_,request for THIS song,1,5
,,,,,,FLOOD MAILS REQUESTS THIS BOOK,,
8,2.9866,0,5.9895,AW,21_20_19_18_10_08_06_,,0,5
,,,,,,CRUISE WATERS SLEEK YACHT FUN,,
9,2.4196,5.9938,19.1052,TA,22_14_10_08_07_04_03_,the ? COULD be SEEN on the SHORE,3,5
,,,,,,WHARF COULD SEEN FARTHER SHORE,,
10,2.8584,5.8407,14.4482,TA,22_19_13_11_10_07_06_,set the clock and ,0,5
,,,,,,SOAK CLOTH DROWN SHARP ODOR,,
11,2.4944,0,10.042,TA,21_20_12_11_08_05_04_,,0,5
,,,,,,JERK ROPE BELL RINGS WEAKLY,,
12,2.21,0,3.8932,AW,18_15_14_12_10_09_04_,,0,5
,,,,,,PITCH STRAW THROUGH DOOR STABLE,,
13,2.3809,10.8049,14.8611,AW,21_15_13_09_08_07_05_,to the LEFT,1,5
,,,,,,LOOP BRAID LEFT THEN OVER,,
14,2.5199,8.1749,14.7667,TA,20_18_16_14_12_07_03_,COST LITTLE,2,5
,,,,,,FAKE STONES SHINE COST LITTLE,,
