Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.7988,7.3332,20.8687,TA,01_04_06_11_14_16_,lay the SHEET to the DARK BLUE BACKGROUND,4,5
,,,,,,GLUE SHEET DARK BLUE BACKGROUND,,
2,1.9888,4.2351,5.019,AW,04_06_09_11_13_16_,...,0,5
,,,,,,PRINCE ORDERED HEAD CHOPPED OFF,,
3,1.5228,4.664,11.5914,TA,02_06_07_10_12_13_,..WITH a WOODEN STICK,3,5
,,,,,,DO THAT WITH WOODEN STICK,,
4,2.3971,4.1628,5.0107,AW,01_02_06_13_14_16_,...,0,5
,,,,,,TOLD WILD TALES FRIGHTEN HIM,,
5,2.6458,6.1069,10.9226,AW,01_02_04_06_11_12_,..EATEN by...,1,5
,,,,,,OATS FOOD EATEN HORSE MAN,,
6,2.2261,4.7262,9.1581,AW,01_04_05_06_08_11_,try not to ...,0,5
,,,,,,TURN LANTERN WHICH GIVES LIGHT,,
7,2.168,4.2934,16.7729,TA,04_06_10_12_14_16_,he .. WHILE PLAYING on the SAND,3,5
,,,,,,TWO MET WHILE PLAYING SAND,,
8,2.0217,3.5307,5.0426,TA,02_05_07_09_12_16_,...,0,5
,,,,,,TERM ENDED LATE JUNE YEAR,,
9,2.692,6.1048,22.6733,TA,03_04_07_10_13_15_,.. CAT ... SCARED MOUSE,3,5
,,,,,,SEE CAT GLARING SCARED MOUSE,,
10,2.5208,3.3883,4.9643,TA,03_09_10_11_15_16_,...,0,5
,,,,,,PLEA FUNDS SEEMS COME AGAIN,,
11,2.8819,5.7657,7.2296,TA,01_05_08_12_13_14_,....,0,5
,,,,,,YOUTH DROVE ZEST LITTLE SKILL,,
12,2.4467,5.2805,11.1923,AW,05_06_08_09_13_15_,..BOX...,1,5
,,,,,,TIN BOX HELD PRICELESS STONES,,
13,2.6151,7.3872,19.2426,AW,02_05_08_11_14_15_,spray the .. with...,0,5
,,,,,,SCREEN PORCH WOVEN STRAW MATS,,
14,2.2521,4.1365,25.0149,TA,01_07_09_10_11_12_,the YOUNG CHILD could NOT fit the swing,3,5
,,,,,,YOUNG CHILD NOT SUFFER FRIGHT,,
15,2.9639,5.5401,21.0915,AW,05_08_09_11_14_16_,... the FLOOR was a LARGE PASSAGE,3,5
,,,,,,REAR GROUND FLOOR LARGE PASSAGE,,
16,2.294,4.7315,6.1005,AW,01_02_03_04_07_13_,....,0,5
,,,,,,DUCKS FLY NORTH LACK COMPASS,,
17,2.5851,4.9023,9.5583,AW,02_03_05_08_12_16_,... the CLEAR WATER,2,5
,,,,,,FIN SHARP CUT CLEAR WATER,,
18,2.6949,6.7005,9.8681,TA,03_04_06_07_14_15_,... dots,0,5
,,,,,,FLOATED RAFT SUN WHITE BACK,,
19,2.9383,4.6318,6.0556,AW,02_04_09_10_12_16_,...,0,5
,,,,,,HEMP WEED FOUND PARTS TROPICS,,
20,1.9764,5.4295,10.9652,TA,03_05_06_11_12_14_,.. were put on..,0,5
,,,,,,TAKES HEAT BRING OUT ODOR,,
21,2.2383,5.5322,6.9714,AW,04_10_11_13_14_16_,...,0,5
,,,,,,WIDE GRIN EARNED MANY FRIENDS,,
22,2.0372,4.4126,9.4924,TA,07_08_10_11_13_15_,.. is HERE,1,5
,,,,,,THERE MORE TWO FACTORS HERE,,
23,2.5681,5.6959,17.7994,TA,05_09_10_11_13_14_,the ... achieved flight,0,5
,,,,,,WALLED TOWN SEIZED WITHOUT FIGHT,,
24,2.5978,4.152,14.1674,TA,03_06_07_11_12_15_,BAD... BAD..,1,5
,,,,,,BAD NERVES JANGLED DOOR SLAM,,
25,2.6108,3.8295,4.7415,TA,03_04_05_07_09_15_,...,0,5
,,,,,,CARS BUSSES STALLED SNOW DRIFTS,,
26,2.3234,4.3966,10.9083,AW,02_06_08_11_14_16_,... to the HARDWARE STORE,2,5
,,,,,,RAN HALF WAY HARDWARE STORE,,
27,2.3917,5.1343,6.1266,TA,03_04_09_11_14_16_,...,0,5
,,,,,,LITTLE TALES THEY TELL FALSE,,
28,2.9081,6.7727,11.9727,TA,01_07_09_11_12_13_,.. in a RUSTY ..,1,5
,,,,,,CAUGHT HIND PAW RUSTY TRAP,,
29,2.5749,4.6698,13.5814,TA,03_10_12_13_15_16_,he TRIED to REPLACE... with sand,2,5
,,,,,,TRIED REPLACE COIN BUT FAILED,,
