Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3729,4.1584,15.366,TA,01_05_07_11_12_15_,brass rings were sold by  ,,7
,,,,,,Brass rings are sold by these natives,,
2,2.2382,4.5475,16.0511,AW,05_06_09_11_14_16_,wipe grease off his dirty face,,7
,,,,,,Wipe the grease off his dirty face,,
3,2.5615,4.3833,13.191,TA,01_02_06_08_10_12_,this  better than others,,7
,,,,,,These pills do less good than others,,
4,2.2755,3.9683,17.2159,AW,03_04_09_12_13_16_,the boy crawled under the   fence,,7
,,,,,,The bog crawled under the high fence,,
5,2.6119,3.8369,14.0126,AW,01_03_07_08_10_14_,the   hung on the back of the  chair,,10
,,,,,,The jacket hung on the back of the wide chair,,
6,2.4047,4.5698,15.8902,AW,01_02_04_08_11_14_,the snow  cut across the field,,7
,,,,,,A small creek cut across the field,,
7,2.6818,4.9729,15.7325,TA,02_03_08_09_11_13_,head curls get wet on rainy days,,7
,,,,,,Tight curls get limp on rainy days,,
8,2.5216,3.7227,11.8105,TA,03_08_09_11_13_15_,wide river,,8
,,,,,,Watch the log float in the wide river,,
9,2.3435,3.4855,11.0933,TA,05_06_07_10_14_15_,struck the fence,,7
,,,,,,A siege will crack the strong defense,,
10,2.1005,4.5866,18.5942,TA,01_04_06_10_11_13_,take the    the bank,,8
,,,,,,Jump the fence and hurry up the bank,,
11,2.4283,5.5323,5.5327,TA,02_04_07_08_14_15_,,,7
,,,,,,The red tape bound the smuggled food,,
12,2.2774,3.5102,16.4779,AW,01_06_08_10_12_14_,that was the sound of dry leaves outside,,8
,,,,,,There was a sound of dry leaves outside,,
13,2.2346,5.8505,15.2262,AW,02_04_09_11_12_15_,the  began to rest ,,7
,,,,,,The pipe began to rust while new,,
14,2.3385,6.1718,6.1722,TA,03_04_05_06_13_16_,,,7
,,,,,,Pages bound in cloth make a book,,
15,2.8842,5.1801,20.8357,AW,06_07_08_13_15_16_,the  of cheese improves with age,,8
,,,,,,The ripe taste of cheese improves with age,,
16,2.3858,6.1597,19.9913,AW,07_08_09_12_15_16_,friends deserve   ,,6
,,,,,,Thieves who rob friends deserve jail,,
17,2.4537,5.2622,5.2631,AW,01_02_03_13_15_16_,,,9
,,,,,,The fruit of a fig tree is apple-shaped,,
18,2.2175,3.4519,13.8836,TA,01_03_05_07_12_15_,much of the story makes good sense,,7
,,,,,,Much of the story makes good sense,,
19,2.6918,7.6588,7.6592,AW,03_04_05_08_11_13_,,,8
,,,,,,Glue the sheet to the dark blue background,,
20,2.8559,4.5769,15.7446,TA,04_06_07_08_14_15_,green grass,,8
,,,,,,Bathe and relax in the cool green grass,,
21,2.3374,6.138,6.1385,AW,04_05_06_10_12_16_,,,6
,,,,,,Torn scraps littered the stone floor,,
22,2.5308,11.6225,17.4222,TA,02_04_05_10_11_12_,main street,,9
,,,,,,The wreck occurred by the bank on main Street,,
23,2.5616,4.0771,14.9807,TA,01_02_03_07_12_16_,he took the ax and saw to the forest,,10
,,,,,,They took the axe and the saw to the forest,,
24,2.3483,6.1039,10.6157,TA,01_02_05_06_08_13_,most of the ,,10
,,,,,,Most of the news is easy for us to hear,,
25,2.4303,5.1654,10.8692,TA,04_05_08_10_15_16_,for miles around,,6
,,,,,,Gray paint stretched for miles around,,
26,2.2242,5.3607,16.8323,AW,01_03_05_11_14_15_,it is easy to tell the depth of the well,,9
,,,,,,It's easy to tell the depth of a well,,
27,2.6949,5.8861,5.8865,TA,01_07_12_13_14_16_,,,10
,,,,,,They floated on the raft to sun their white backs,,
28,2.5802,7.333,17.9086,TA,01_05_09_13_14_16_,men were hired to get the ,,8
,,,,,,Nine men were hired to dig the ruins,,
29,2.5859,5.7915,17.215,TA,02_05_07_10_13_15_,the   was in her eyes,,8
,,,,,,A cloud of dust stung his tender eyes,,
30,1.7675,6.4956,6.4961,AW,01_03_04_09_14_15_,,,6
,,,,,,What joy there is in living,,
31,2.3381,4.4481,14.4398,TA,03_05_06_07_09_16_,the brown cross was on fire,,9
,,,,,,The brown house was on fire to the attic,,
32,2.5116,5.0456,16.8453,TA,02_04_05_07_11_14_,was used to catch  flounder,,9
,,,,,,The lure is used to catch trout and flounder,,
33,2.2186,7.0623,9.9022,AW,04_07_08_09_12_16_,child,,7
,,,,,,A young child should not suffer fright,,
