Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,5.5675,15.1432,TA,02_08_10_12_13_14_,she asked to be   in the side  ,,7
,,,,,,Slash the gold cloth into fine ribbons,,
2,2.3771,3.6801,12.2879,AW,02_05_06_09_11_16_,the wide    the hot sun,,8
,,,,,,The wide road shimmered in the hot sun,,
3,2.1443,6.4301,18.0137,AW,02_03_06_07_09_15_,a   keeps the score low,,7
,,,,,,A lame back kept his score low,,
4,2.2689,5.7869,5.7873,AW,02_03_09_10_12_16_,,,7
,,,,,,Two blue fish swam in the tank,,
5,2.3705,4.9346,11.0624,TA,01_04_07_10_11_12_,the childs ,,8
,,,,,,A child's wit saved the day for us,,
6,2.3866,3.4699,19.0774,TA,03_05_06_09_13_14_,the plants were large and hung in the window,,9
,,,,,,The plant grew large and green in the window,,
7,2.4059,5.296,14.4638,AW,04_07_09_12_13_16_,the hung in the ,,9
,,,,,,A wisp of cloud hung in the blue air,,
8,2.2719,6.1705,11.6902,TA,04_05_07_08_11_15_,wear the same size,,6
,,,,,,Both brothers wear the same size,,
9,2.6817,4.8025,14.2503,TA,03_07_08_11_15_16_,the   of every child is ,,9
,,,,,,A joy to every child is the swan boat,,
10,2.25,4.0794,4.0798,AW,02_06_07_08_10_11_,,,7
,,,,,,The soft cushion broke the man's fall,,
11,2.5649,5.677,5.6774,TA,01_02_03_07_09_16_,,,8
,,,,,,The idea is to sew both edges straight,,
12,2.2183,4.5055,7.0893,AW,01_02_04_12_13_15_,weak,,7
,,,,,,The bill was paid every third week,,
13,2.8855,6.9675,13.3513,AW,03_07_10_12_13_14_,the size of the gas tank,,8
,,,,,,Note closely the size of the gas tank,,
14,2.5318,4.1305,4.131,AW,04_06_09_13_14_16_,,,9
,,,,,,A pot of tea helps to pass the evening,,
15,2.4054,6.0561,6.0565,TA,05_07_09_13_15_16_,,,8
,,,,,,Madam this is the best brand of corn,,
16,2.4263,4.1479,11.0757,TA,01_05_06_09_12_15_,and watch the stream,,7
,,,,,,All sat frozen and watched the screen,,
17,2.7625,3.6512,15.9229,TA,02_07_09_10_11_16_,the shaky barn fell with a loud crash,,8
,,,,,,The shaky barn fell with a loud crash,,
18,2.6444,4.9788,14.7144,AW,02_03_04_06_10_14_,split the log with a quick sharp blow,,8
,,,,,,Split the log with a quick sharp blow,,
19,2.736,3.5549,14.6027,TA,01_04_11_12_15_16_,the men went into the woods to gather sticks,,9
,,,,,,The man went to the woods to gather sticks,,
20,2.5957,4.0705,4.0709,TA,04_05_06_08_10_15_,,,7
,,,,,,Schools for ladies teach charm and grace,,
21,2.8489,4.7512,16.9667,AW,03_06_09_11_12_14_,turns on the left foot,,9
,,,,,,The fish twisted and turned on the bent hook,,
22,2.4595,5.7365,5.737,AW,01_03_05_11_14_16_,,,7
,,,,,,The stray cat gave birth to kittens,,
23,2.1745,3.9983,15.206,TA,03_04_09_13_14_16_,that means the game is over,,7
,,,,,,That move means the game is over,,
24,2.4894,4.9334,14.1971,TA,01_07_08_10_11_16_,the fine lines of the painting,,9
,,,,,,Try to trace the fine lines of the painting,,
25,2.5842,6.7013,6.7017,AW,02_04_09_10_12_16_,,,9
,,,,,,The horn of the car woke the sleeping cop,,
26,2.2322,3.9491,19.7087,TA,02_06_12_13_14_15_,the   came down on the woodmans head,,8
,,,,,,The beam dropped down on the workmen's head,,
27,2.4558,4.1734,12.4291,AW,03_06_07_08_09_15_,was blown across the ,,8
,,,,,,The salt breeze came across from the sea,,
28,2.3925,3.9725,16.0914,AW,01_04_05_06_10_13_,he made a   as a great young actor,,9
,,,,,,He knew the skill of the great young actress,,
29,2.7825,6.0873,6.0877,TA,04_06_08_13_14_15_,,,8
,,,,,,The cold drizzle will halt the bond drive,,
30,2.6259,4.4639,13.8636,AW,03_07_11_14_15_16_,the  fell from the hot bricks,,9
,,,,,,A shower of dirt fell from the hot pipes,,
31,2.5441,4.8182,4.8187,AW,02_03_04_07_10_15_,,,8
,,,,,,Clothes and lodging are free to new men,,
32,1.8857,4.0537,4.0541,TA,02_09_10_11_12_15_,,,5
,,,,,,Each penny shone like new,,
33,2.5018,6.8982,17.427,TA,02_05_06_08_11_15_,are best for football fields,,7
,,,,,,High seats are best for football fans,,
34,2.229,4.6519,17.6354,TA,01_03_08_12_13_15_,she'll be  with sticky glue,,7
,,,,,,Fill the ink jar with sticky glue,,
35,2.9088,5.1533,5.1537,AW,03_06_08_10_11_15_,,,9
,,,,,,A king ruled the state in the early days,,
36,2.3875,3.6442,6.9564,AW,03_05_08_09_13_15_,tall rider,,8
,,,,,,The colt reared and threw the tall rider,,
37,2.6636,4.1653,14.485,AW,01_07_08_10_11_13_,the crowd   danger on ,,9
,,,,,,A cramp is no small danger on a swim,,
38,2.5097,7.1707,14.1704,AW,04_05_06_08_11_15_,the road     shoulder,,7
,,,,,,Hoist the load to your left shoulder,,
39,2.2778,3.2083,14.7919,AW,01_02_05_06_07_16_,the little girl was ,,8
,,,,,,The new girl was fired today at noon,,
40,2.6235,9.1834,9.1838,TA,02_05_07_08_13_14_,,,6
,,,,,,North winds bring colds and fevers,,
41,2.227,5.4198,5.4202,AW,05_06_09_10_11_12_,,,8
,,,,,,At that high level the air is pure,,
42,2.133,4.6902,4.6906,TA,06_07_12_14_15_16_,,,9
,,,,,,It takes a good trap to capture a bear,,
43,2.6636,5.499,24.4024,AW,01_03_09_11_14_15_,to the friends you cherish,,9
,,,,,,Write a fond note to the friend you cherish,,
44,2.9937,4.8689,19.3244,AW,01_02_09_10_11_16_,this is a     with a    twist,,9
,,,,,,Port is a strong wine with a smoky taste,,
45,2.3483,4.9428,13.8145,TA,03_07_08_09_14_15_,to serve children,,8
,,,,,,Mince pie is a dish served to children,,
46,1.8993,3.6998,9.5235,TA,01_02_04_06_09_16_,were hazy,,6
,,,,,,Our plans right now are hazy,,
47,1.9089,3.9479,3.9484,TA,04_06_08_10_11_16_,,,8
,,,,,,The cement had dried when he moved it,,
48,2.4894,8.0001,19.8796,TA,01_03_05_09_11_14_,are used when secrets are,,7
,,,,,,Code is used when secrets are sent,,
49,2.7361,3.7301,25.4004,AW,02_03_07_09_11_15_,blood was splatter on the front of his white shirt,,10
,,,,,,Mud was spattered on the front of his white shirt,,
50,2.6115,4.54,23.4514,AW,05_06_08_10_14_16_,the pot cracked and spilled it's contents,,7
,,,,,,The cup cracked and spilled its contents,,
51,2.5169,3.4598,8.3235,TA,01_02_05_09_11_15_,is like a compass,,7
,,,,,,Ducks fly north but lack a compass,,
52,2.4695,4.3291,10.6809,TA,03_04_05_06_11_12_,hold the hot rum in ,,8
,,,,,,Serve the hot rum to the tired heroes,,
53,2.478,4.0619,4.0623,TA,02_08_09_11_13_14_,,,9
,,,,,,The train brought our hero to the big town,,
54,2.4798,5.7318,19.2914,AW,02_04_08_10_12_15_,the shirt with the flap was a fine start,,9
,,,,,,The show was a flop from the very start,,
55,1.9496,4.371,4.3715,TA,02_03_06_09_13_14_,,,7
,,,,,,The clan gathered on each dull night,,
56,2.59,5.1811,19.3326,TA,04_08_11_12_14_16_,the needs work to polish,,9
,,,,,,A gem in the rough needs work to polish,,
57,2.6678,4.2193,4.2197,TA,01_06_11_12_13_16_,,,8
,,,,,,He used the lathe to make brass objects,,
58,2.3337,4.7874,14.2991,AW,02_05_06_11_13_14_,beside the parked truck,,8
,,,,,,The box was thrown beside the parked truck,,
59,2.4609,4.3673,16.9989,AW,03_06_08_10_12_13_,the grass grew around the fence post,,7
,,,,,,The grass curled around the fence post,,
60,2.5485,3.7676,3.768,TA,01_04_05_08_09_16_,,,8
,,,,,,Raise the sail and steer the ship northward,,
61,2.4325,4.3182,18.6378,AW,01_04_05_08_10_15_,the child trys to    the small dog,,7
,,,,,,The child almost hurt the small dog,,
62,3.1606,5.7156,5.7161,TA,03_08_10_11_12_16_,,,11
,,,,,,A ridge on a smooth surface is a bump or flaw,,
63,2.1495,3.1799,8.3167,TA,02_05_06_10_13_15_,low score,,8
,,,,,,Even the worst will beat his low score,,
64,2.0564,5.2762,11.0759,TA,01_03_05_09_11_15_,inside the gate,,8
,,,,,,Try to have the court decide the case,,
65,2.4554,3.7681,17.1357,AW,02_05_06_09_11_14_,the young girl gave    response,,7
,,,,,,The young girl gave no clear response,,
66,2.1999,4.2351,12.5148,AW,02_05_07_08_13_15_,the drugstore,,7
,,,,,,The friendly gang left the drug store,,
67,2.51,4.2692,4.2697,AW,02_04_05_06_07_14_,,,7
,,,,,,Place a rosebush near the porch steps,,
68,2.5167,3.7977,21.1092,TA,03_04_07_09_12_15_,they were pushed back each time they attacked,,8
,,,,,,They are pushed back each time they attack,,
69,2.6696,5.0272,21.3057,AW,03_04_07_08_11_15_,lost their lives in the raging storm,,8
,,,,,,Both lost their lives in the raging storm,,
70,2.558,5.1447,20.1762,AW,01_02_03_06_11_14_,the petal fell with the next puff of wind,,9
,,,,,,The petals fall with the next puff of wind,,
71,2.4741,4.3539,19.0255,AW,01_03_04_05_07_14_,steam  from the broken knob,,6
,,,,,,Steam hissed from the broken valve,,
72,2.7,4.7809,10.4927,AW,02_05_06_10_12_13_,cat and mouse,,8
,,,,,,See the cat glaring at the scared mouse,,
73,2.4335,4.9247,4.9251,TA,02_04_05_09_10_13_,,,8
,,,,,,The ancient coin was quite dull and worn,,
74,2.7566,8.1074,11.1473,TA,01_02_04_06_07_09_,twelve,,8
,,,,,,It's a dense crowd in two distinct ways,,
75,2.6573,5.369,17.5534,AW,03_04_06_09_12_15_,the chicken leg is a   dish,,9
,,,,,,These days a chicken leg is a rare dish,,
76,2.6058,4.6996,15.7552,AW,01_04_07_08_11_12_,the   was cut in thick slices,,8
,,,,,,The fruit peel was cut in thick slices,,
77,2.4022,8.0715,21.255,AW,04_08_10_11_14_16_,that was   but don't break the glass,,8
,,,,,,Open the crate but don't break the glass,,
78,2.5541,5.5767,8.1846,TA,02_06_07_08_11_13_,thirst,,7
,,,,,,Quench your thirst then eat the crackers,,
79,2.2802,3.67,3.6704,AW,02_04_05_09_11_16_,,,6
,,,,,,Acid burns holes in wool cloth,,
80,2.5239,3.6918,18.1073,AW,02_06_08_14_15_16_,the lease runs out in 16 weeks,,7
,,,,,,The lease ran out in sixteen weeks,,
