Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.6961,5.1738,5.1743,AW,02_08_11_12_13_16_,,,8
,,,,,,A pound of sugar costs more than eggs,,
2,2.1039,3.8464,11.237,AW,01_02_05_07_15_16_,move the log over the hot coals,,7
,,,,,,Move the vat over the hot fire,,
3,2.0491,5.6622,16.2138,TA,01_02_03_10_11_12_,they are sure to gain an edge,,8
,,,,,,We are sure that one war is enough,,
4,2.2652,6.3409,12.0207,AW,03_07_09_11_14_15_,is rusted tight,,7
,,,,,,Two plus seven is less than ten,,
5,2.7899,4.7392,24.8265,AW,03_05_10_11_12_13_,the splash on the border was made by green ink,,10
,,,,,,The spot on the blotter was made by green ink,,
6,2.9545,5.7466,8.7783,TA,01_02_09_12_13_14_,dress,,9
,,,,,,A sash of gold silk will trim her dress,,
7,2.5382,5.327,17.0146,AW,01_05_07_10_12_13_,the   was used to make costly gifts,,8
,,,,,,A tusk is used to make costly gifts,,
8,2.6823,4.8728,14.3365,AW,01_03_07_11_13_14_,high time can be used to ,,9
,,,,,,Corn cobs can be used to kindle a fire,,
9,2.318,6.0058,6.0063,TA,01_04_09_10_11_12_,,,8
,,,,,,The key you designed will fit the lock,,
10,2.8115,6.6013,17.129,TA,01_03_05_09_10_14_,the   in the brown jug is tasty,,8
,,,,,,Tea served from the brown jug is tasty,,
11,2.6373,4.8701,4.8705,TA,03_05_09_10_15_16_,,,10
,,,,,,This will lead the world to more sound and fury,,
12,2.4142,4.0923,7.4122,AW,01_03_05_09_12_16_,horse,,9
,,,,,,They felt gay when the ship arrived in port,,
13,1.9418,5.7941,16.5457,AW,01_08_09_10_13_15_,we know your mom is a good cook,,7
,,,,,,We admire and love a good cook,,
14,2.8065,4.8055,15.9181,TA,01_02_07_09_11_13_,canned pears lack full flavor,,5
,,,,,,Canned pears lack full flavor,,
15,2.7656,5.1723,23.4998,TA,03_04_06_10_14_15_,she danced like a swan tall and graceful,,8
,,,,,,She danced like a swan tall and graceful,,
16,1.9764,3.7497,3.7502,TA,02_05_08_11_12_16_,,,8
,,,,,,It takes heat to bring out the odor,,
17,2.3525,5.2033,16.3229,AW,06_07_08_14_15_16_,peach pie with ice cream,,7
,,,,,,He ordered peach pie with ice cream,,
18,2.8078,4.8944,4.8949,TA,06_07_09_11_13_14_,,,8
,,,,,,Find the twin who stole the pearl necklace,,
19,2.2306,5.609,15.8167,AW,03_05_06_09_12_16_,the final piece is so hard to buy,,8
,,,,,,A filing case is now hard to buy,,
20,2.4973,6.0919,25.403,TA,02_04_07_09_12_13_,the monkey held the red snapper,,9
,,,,,,The box is held by a bright red snapper,,
21,2.2883,4.3481,12.7398,TA,04_07_09_10_14_16_,the   took six minutes,,8
,,,,,,The fight will end in just six minutes,,
22,3.0445,6.3351,17.4387,AW,01_05_06_10_11_16_,the sled on the   planks,,8
,,,,,,The birch canoe slid on the smooth planks,,
23,3.0733,4.4378,4.4382,AW,01_02_05_06_09_14_,,,8
,,,,,,It snowed rained and hailed the same morning,,
