Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.8234,5.3095,13.7492,TA,21_20_19_13_09_07_05_,hey Bruce                    can,,8
,,,,,,Paper is scarce so write with much care,,
2,2.7651,3.6389,4.8545,AW,21_19_17_15_12_08_06_,nothing,,8
,,,,,,The heart beat strongly and with firm strokes,,
3,2.0399,3.3256,4.6055,AW,21_18_16_15_11_09_05_,nothing,,7
,,,,,,A rag will soak up spilled water,,
4,2.3925,2.898,8.5299,TA,22_18_17_16_11_09_06_,the lead                                 anyone,,7
,,,,,,A lathe cuts and trims any wood,,
5,2.5358,3.902,5.2699,AW,21_20_13_12_10_09_06_,nothing,,8
,,,,,,A rod is used to catch pink salmon,,
6,2.4882,4.1088,5.4856,AW,22_19_13_07_06_05_03_,nothing,,7
,,,,,,We find joy in the simplest things,,
7,2.4031,2.6672,7.9321,TA,21_16_15_14_08_05_04_,cut the cord ,,8
,,,,,,Cut the cord that binds the box tightly,,
8,2.4906,2.9637,7.7396,AW,19_17_16_10_09_06_03_,the coffee,,9
,,,,,,The coffee stand is too high for the couch,,
9,2.9383,4.1222,5.3459,AW,21_18_13_12_10_09_07_,nothing,,10
,,,,,,Hemp is a weed found in parts of the tropics,,
10,2.6072,3.6466,4.9902,AW,21_20_17_14_11_10_09_,nothing,,6
,,,,,,Adding fast leads to wrong sums,,
11,2.351,4.0089,5.5686,AW,16_13_11_06_05_04_03_,nothing,,8
,,,,,,Take the winding path to reach the lake,,
12,3.1203,3.7144,9.6823,TA,21_19_15_14_13_09_04_,the walk         tripled,,9
,,,,,,The logs fell and tumbled into the clear stream,,
13,2.1907,5.3443,6.6482,AW,21_17_16_13_09_08_07_,nothing,,7
,,,,,,She sewed the torn coat quite neatly,,
14,2.8036,3.1826,11.779,AW,22_16_12_08_07_05_04_,we talked at the side show at the circus,,9
,,,,,,We talked of the side show in the circus,,
15,2.6796,3.6031,4.9468,AW,20_17_15_13_12_08_05_,nothing,,5
,,,,,,Mesh wire keeps chicks inside,,
16,2.3183,2.7131,11.6365,TA,22_21_13_12_10_06_03_,the trip                       zoo,,9
,,,,,,The drip of the rain made a pleasant sound,,
17,2.8584,3.6384,6.5582,TA,20_17_16_12_11_06_03_,the clock,,8
,,,,,,Soak the cloth and drown the sharp odor,,
18,2.7317,3.0064,4.3833,TA,20_16_15_13_09_05_03_,nothing,,8
,,,,,,The store walls were lined with colored frocks,,
19,2.5212,4.0946,8.6544,AW,20_17_15_07_05_04_03_,cold              steep,,7
,,,,,,The slush lay deep along the street,,
20,2.4292,2.9134,10.4492,AW,19_18_15_13_10_06_04_,she was struggling           in class,,8
,,,,,,She has a smart way of wearing clothes,,
21,2.0977,2.822,16.3414,TA,21_20_17_14_11_07_04_,after the dance we went straight home,,7
,,,,,,After the dance they went straight home,,
22,1.8899,4.0626,13.0943,TA,19_18_15_12_09_08_06_,poured out of every crack,,6
,,,,,,Smoke poured out of every crack,,
23,2.5424,3.8279,8.6195,AW,20_18_15_14_10_09_05_,the place to be,,7
,,,,,,The play seems dull and quite stupid,,
24,3.1451,5.166,14.5178,TA,21_16_14_12_06_05_04_,food                       hot cross bun,,8
,,,,,,A zestful food is the hot-cross bun,,
25,2.1472,2.8889,5.9528,TA,20_17_12_11_07_05_04_,the first,,6
,,,,,,The first worm gets snapped early,,
26,2.5355,3.0918,12.6026,AW,22_21_14_13_07_06_04_,the young kid jumped the             gate,,7
,,,,,,The young kid jumped the rusty gate,,
27,2.8078,5.8655,7.6571,TA,21_15_08_07_06_05_04_,nothing,,9
,,,,,,Let's all join as we sing the last chorus,,
28,2.7127,3.4788,10.4545,AW,20_19_18_15_10_07_03_,crippled                                    the mess,,8
,,,,,,The crooked maze failed to fool the mous,,
29,2.5034,3.8173,9.728,TA,22_19_18_09_08_07_03_,completely,,8
,,,,,,The thaw came early and freed the stream,,
30,2.8163,3.9791,11.9549,TA,20_18_14_12_10_09_04_,central port,,9
,,,,,,The zones merge in the central part of town,,
31,3.0359,4.316,10.0519,AW,22_17_14_13_11_09_07_,the market,,10
,,,,,,The bark of the pine tree was shiny and dark,,
32,2.8837,3.5314,7.6673,TA,21_20_19_14_07_06_05_,the horse,,10
,,,,,,The horse trotted around the field at a brisk pac,,
33,2.8982,4.0984,5.506,TA,20_17_16_14_05_04_03_,nothing,,9
