Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.3833,9.3085,16.1721,TA,04_05_07_10_11_16_19_,many walk the middle of the road,,10
,,,,,,they are men who walk the middle of the road,,
2,2.4626,4.5704,15.234,AW,04_06_07_11_13_17_20_,he had the flack stood on the tin tray,,8
,,,,,,the empty flask stood on the tin tray,,
3,2.4818,4.7003,15.756,AW,03_07_13_14_16_19_20_,we must be convinced the third class,,8
,,,,,,bring your best compass to the third class,,
4,2.4944,4.1858,13.4907,TA,01_06_12_13_14_16_18_,check the ring in the ball weekly,,8
,,,,,,jerk the rope and the bell rings weakly,,
5,1.7373,3.1654,13.837,TA,02_04_08_10_15_19_20_,read at once or you may forget it,,8
,,,,,,write at once or you may forget it,,
6,2.2309,2.988,10.6356,AW,02_08_11_14_16_18_19_,read yours out loud for pleasure,,6
,,,,,,read verse out loud for pleasure,,
7,2.0152,3.9683,28.0237,AW,01_02_09_13_14_15_18_,you breed prudence at chriss,,5
,,,,,,pure bred poodles have curls,,
8,2.5146,8.8597,23.1793,TA,01_09_10_12_13_15_18_,mans you less than half of the group,,8
,,,,,,women form less than half of the group,,
9,2.1886,3.4268,14.8824,AW,02_03_05_08_10_18_19_,it just cleaned up the right verdict,,7
,,,,,,the just claim got the right verdict,,
10,2.198,2.9901,11.1418,TA,03_04_07_10_12_14_18_,take your shares as a fair profit,,7
,,,,,,take two shares as a fair profit,,
11,2.6526,4.7221,15.0657,TA,06_07_09_11_16_19_20_,it still smells of old beer and lindars,,7
,,,,,,the stale smell of old beer lingers,,
12,2.4345,4.3085,17.5562,TA,08_10_14_15_17_19_20_,he mkusk snowperson to watch him,,8
,,,,,,he asks no person to vouch for him,,
13,2.4646,7.5422,15.519,TA,01_02_03_07_10_12_14_,ward of gave him pot into the plate,,9
,,,,,,pour the stew from the pot into the plate,,
14,2.3106,3.7819,13.8125,TA,04_06_08_13_15_16_18_,take your eyes if won,,7
,,,,,,to make pure ice you freeze water,,
15,2.7817,3.923,20.9865,AW,02_06_10_15_16_18_20_,a sauce if words ,,9
,,,,,,a saw is a tool used for making boards,,
16,2.3827,4.0849,14.3006,AW,01_03_07_12_15_19_20_,iff the top wave to grace the lan,,8
,,,,,,the tree top waved in a graceful way,,
17,2.2785,4.9845,21.0321,AW,01_05_07_12_13_14_17_,if tak war to off the hat,,7
,,,,,,the tiny girl took off her hat,,
18,2.4364,3.6366,17.4522,AW,03_06_08_09_12_17_19_,the vessels aft in a high wind,,7
,,,,,,these thistles bend in a high wind,,
19,2.2716,3.913,14.5685,AW,02_05_07_12_15_16_18_,lend the coach before you go out,,7
,,,,,,mend the coat before you go out,,
20,2.4984,3.4751,24.1309,AW,02_06_07_10_17_18_19_,a salt econist,,7
,,,,,,a salt pickle tastes fine with ham,,
21,2.1941,3.8165,13.6962,TA,02_04_07_08_10_12_14_,work fast if you want to finish early,,8
,,,,,,write fast if you want to finish early,,
22,2.6969,3.7496,14.3491,AW,01_06_07_08_10_14_18_,a rope behind read seven books at once,,9
,,,,,,the rope will bind the seven books at once,,
23,2.4191,2.9486,13.5003,TA,03_04_05_09_11_13_20_,the sun came up to light the eastern sky,,9
,,,,,,the sun came up to light the eastern sky,,
