Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.0848,3.5311,13.9226,AW,02_03_05_08_,tuck the sheets under the edge of the mat,,9
,,,,,,Tuck the sheet under the edge of the mat,,
2,2.5244,3.639,12.3107,TA,01_02_05_06_,keep under the           the book of life,,8
,,,,,,Peep under the tent and see the clowns,,
3,2.2864,4.7143,13.4899,TA,01_03_06_07_,you remember your speech will be next,,8
,,,,,,If you mumble your speech will be lost,,
4,2.3712,3.8263,22.1618,TA,02_04_05_07_,she plots her play with different plates,,8
,,,,,,Ship maps are different from those for planes,,
5,2.2971,3.1357,9.6643,AW,01_02_04_08_,was pressed into oil,,8
,,,,,,The bunch of grapes was pressed into wine,,
6,2.5041,4.4,15.1037,AW,01_02_07_08_,old and wild into the ,,8
,,,,,,Birth and death mark the limits of life,,
7,2.342,3.1671,16.9826,TA,01_05_06_08_,hit the brake so the left will turn,,9
,,,,,,Loop the braid to the left and then over,,
8,2.6151,4.337,6.5768,AW,02_04_05_06_,thrown out,,7
,,,,,,Screen the porch with woven straw mats,,
9,2.723,3.6287,12.9083,AW,03_04_05_08_,what time is the last class in a few days?,,9
,,,,,,The bloom of the rose lasts a few days,,
10,2.1151,3.2746,13.0184,AW,01_02_06_07_,the    to bring out the order,,8
,,,,,,It takes heat to bring out the odor,,
11,2.1892,3.2199,8.8598,TA,01_04_05_07_,this new red          ,,7
,,,,,,The small red neon lamp went out,,
12,2.8051,3.8792,4.9591,TA,01_03_04_05_,no,,10
,,,,,,The pencil was cut to be sharp at both ends,,
13,2.2165,3.7957,12.3955,AW,02_03_04_08_,the boy relied on his best sense,,7
,,,,,,The boy owed his pal thirty cents,,
14,2.4495,4.52,12.3517,TA,01_02_04_05_,take the high road to the world,,8
,,,,,,Choose between the high road and the low,,
15,3.0436,3.7083,16.532,TA,01_03_05_08_,the rest method is to fix it in place with clubs,,11
,,,,,,The best method is to fix it in place with clips,,
16,2.3517,3.7752,5.5591,TA,02_05_06_08_,break,,8
,,,,,,The hitch between the horse and cart broke,,
17,2.3522,4.7518,8.8156,AW,01_06_07_08_,made of steel,,8
,,,,,,The three story house was built of stone,,
18,2.5864,4.5142,5.1859,AW,03_04_05_06_,no,,10
,,,,,,That guy is the writer of a few banned books,,
19,2.3465,2.8609,12.0767,AW,01_02_04_05_,will not connect with my,,9
,,,,,,The sun came up to light the eastern sky,,
20,2.5845,4.744,14.5436,TA,03_04_05_06_,have a heart    the great shield,,8
,,,,,,The knife was hung inside its bright sheath,,
21,2.5127,3.4251,10.9928,TA,02_03_05_07_,between      missed the mark,,8
,,,,,,Crouch before you jump or miss the mark,,
22,2.7612,4.7493,13.4691,TA,01_02_04_08_,the car needs power to it,,8
,,,,,,Even a just cause needs power to win,,
23,2.0331,3.5364,16.5121,AW,02_03_05_08_,the ran up to the white harbor,,8
,,,,,,The ramp led up to the wide highway,,
24,2.5921,6.4834,9.1552,TA,03_05_07_08_,of the best,,8
,,,,,,Slide the catch back and open the desk,,
25,2.5943,3.7637,15.0593,AW,01_03_05_07_,the lift has cards around the base,,9
,,,,,,A list of names is carved around the base,,
26,2.6411,3.9998,17.8875,AW,01_03_06_08_,the sense of smell is better than that of touch,,10
,,,,,,The sense of smell is better than that of touch,,
27,2.1683,4.4322,7.352,AW,03_04_05_06_,report off,,7
,,,,,,The marsh will freeze when cold enough,,
28,2.2259,3.5449,15.0484,TA,01_02_05_07_,take the little guess in your cookbook,,7
,,,,,,Greet the new guests and leave quickly,,
29,2.4719,3.32,18.0077,TA,01_04_05_07_,the groceries were brought straight from the old market,,9
,,,,,,The goose was brought straight from the old marke,,
30,2.2887,3.6148,7.2625,AW,01_03_04_07_,astonish one more,,7
,,,,,,A fur muff is stylish once more,,
31,2.4965,3.4293,5.4531,TA,01_03_05_06_,what to do,,11
,,,,,,Sit on the perch and tell the others what to do,,
32,2.4182,5.0738,15.3775,AW,02_03_06_08_,since smoking i don't know what to do,,8
,,,,,,Say it slowly but make it ring clear,,
33,2.5992,4.0988,9.5306,AW,02_04_06_07_,would have to be shipped,,9
,,,,,,The square wooden crate was packed to be shipped,,
34,2.0294,3.6083,7.856,AW,01_04_05_06_,mark the beginning,,7
,,,,,,Grace makes up for lack of beauty,,
35,2.4228,6.3087,8.8124,AW,04_05_07_08_,were blue,,8
,,,,,,The couch cover and hall drapes were blue,,
36,2.1591,3.0882,7.488,TA,01_02_03_04_,local girls,,7
,,,,,,Light maple makes for a swell room,,
37,2.4425,3.5566,24.9722,AW,01_03_05_08_,the bright    covered the dark moon,,9
,,,,,,The bright lanterns were gay on the dark lawn,,
38,3.0152,5.013,6.7329,TA,02_03_06_07_,hold,,9
,,,,,,The square peg will settle in the round hole,,
39,2.1693,3.8404,12.6881,TA,02_03_07_08_,let's make some tea and get results,,6
,,,,,,Poached eggs and tea must suffice,,
40,1.9772,3.0467,11.1984,AW,01_03_04_07_,check the car for the tenant,,7
,,,,,,Jerk the dart from the cork target,,
41,2.7484,4.4329,14.6964,TA,02_04_05_07_,there's a band of steel three inches wide,,9
,,,,,,It is a band of steel three inches wide,,
42,2.311,4.6539,14.9976,AW,01_04_06_08_,the world with a sharp scientist,,8
