Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,15.9132,22.1848,TA,18_17_13_09_07_05_03_,defines riches,,7
,,,,,,Slash the gold cloth into fine ribbons,,
2,2.3771,5.7963,24.1157,AW,22_21_20_13_10_04_03_,the morning road was sealed with,,8
,,,,,,The wide road shimmered in the hot sun,,
3,2.1443,11.8495,16.4571,AW,21_20_18_14_13_12_06_,ring back,,7
,,,,,,A lame back kept his score low,,
4,2.2689,5.6814,12.5849,AW,22_17_15_14_13_10_06_,? swam in the ,,7
,,,,,,Two blue fish swam in the tank,,
5,2.3705,9.4239,16.2635,TA,20_19_18_17_12_10_04_,the crowd,,8
,,,,,,A child's wit saved the day for us,,
6,2.3866,3.9135,17.4568,TA,21_17_12_11_09_08_03_,the plant grew large and green in the winter,,9
,,,,,,The plant grew large and green in the window,,
7,2.4059,0,14.8499,AW,21_18_17_11_09_05_03_,,,9
,,,,,,A wisp of cloud hung in the blue air,,
8,2.2719,9.0121,22.5797,TA,17_16_14_12_07_06_04_,off in two size,,6
,,,,,,Both brothers wear the same size,,
9,2.6817,8.4487,26.6401,TA,22_21_18_12_11_09_05_,the story of every child is ? today,,9
,,,,,,A joy to every child is the swan boat,,
10,2.25,3.9033,26.1746,AW,22_21_16_15_10_07_05_,the soft cushisons broke the new spa,,7
,,,,,,The soft cushion broke the man's fall,,
11,2.5649,0,6.0495,TA,22_20_19_12_11_09_04_,,,8
,,,,,,The idea is to sew both edges straight,,
12,2.2183,3.0657,13.4891,AW,22_21_18_16_12_10_06_,the bill was paid every third week,,7
,,,,,,The bill was paid every third week,,
13,2.8855,5.5328,21.0281,AW,22_19_14_12_08_06_04_,look closer at the stars of the milky way,,8
,,,,,,Note closely the size of the gas tank,,
14,2.5318,4.4092,32.7764,AW,21_19_15_12_07_04_03_,A pot of tea helps calm me,,9
,,,,,,A pot of tea helps to pass the evening,,
15,2.4054,15.0769,27.0843,TA,22_20_18_09_08_06_03_,Matty this is the dispatcher at home,,8
,,,,,,Madam this is the best brand of corn,,
16,2.4263,8.7261,30.2536,TA,22_20_16_14_11_06_04_,? was frozen across the stream,,7
,,,,,,All sat frozen and watched the screen,,
17,2.7625,7.1772,24.3365,TA,21_18_13_11_10_08_07_,? fell in the large trash,,8
,,,,,,The shaky barn fell with a loud crash,,
18,2.6444,7.2673,16.6909,AW,19_18_15_13_08_06_05_,? with a sharp blow,,8
,,,,,,Split the log with a quick sharp blow,,
19,2.736,3.4976,31.8808,TA,21_19_17_11_08_04_03_,the men went into the woods to gather large sticks,,9
,,,,,,The man went to the woods to gather sticks,,
20,2.5957,18.9454,46.8884,TA,19_18_16_13_10_07_04_,schull on Friday increased,,7
,,,,,,Schools for ladies teach charm and grace,,
21,2.8489,10.2371,19.2847,AW,21_19_11_10_07_06_03_,enchanted on the third day,,9
,,,,,,The fish twisted and turned on the bent hook,,
22,2.4595,10.6698,14.5013,AW,20_18_09_07_06_05_04_,to finish,,7
,,,,,,The stray cat gave birth to kittens,,
23,2.1745,3.3328,12.7965,TA,21_19_15_13_11_09_03_,that rule means the game is over,,7
,,,,,,That move means the game is over,,
24,2.4894,3.9449,17.3204,TA,18_17_15_14_10_08_05_,try to trace the fine lines in the painting,,9
,,,,,,Try to trace the fine lines of the painting,,
25,2.5842,12.491,30.7222,AW,21_20_19_16_11_09_08_,one of the color broke the sleeping pup,,9
,,,,,,The horn of the car woke the sleeping cop,,
26,2.2322,3.2783,15.0298,TA,20_18_14_11_09_08_07_,the man dropped down on the wobbly shed,,8
,,,,,,The beam dropped down on the workmen's head,,
27,2.4558,3.7966,18.3966,AW,19_17_12_11_09_06_04_,the soft breeze came across from the sea,,8
,,,,,,The salt breeze came across from the sea,,
28,2.3925,6.4194,13.6432,AW,22_16_13_11_10_08_07_,great young actor,,9
,,,,,,He knew the skill of the great young actress,,
29,2.7825,11.5825,21.4942,TA,22_14_11_10_09_08_06_,the clean ? kept the ? dry,,8
,,,,,,The cold drizzle will halt the bond drive,,
30,2.6259,8.1767,18.7528,AW,22_19_13_11_10_06_03_,? fell into place,,9
,,,,,,A shower of dirt fell from the hot pipes,,
31,2.5441,0,10.6047,AW,20_19_16_14_13_10_04_,,,8
,,,,,,Clothes and lodging are free to new men,,
32,1.8857,7.292,12.3706,TA,21_19_17_16_10_08_06_,? like new,,5
,,,,,,Each penny shone like new,,
33,2.5018,6.6048,12.3085,TA,18_17_14_13_10_08_06_,best close up,,7
,,,,,,High seats are best for football fans,,
34,2.229,3.6146,18.4859,TA,22_21_20_15_13_11_03_,fill the ? with sticky glue,,7
,,,,,,Fill the ink jar with sticky glue,,
35,2.9088,12.5837,21.4233,AW,22_18_17_16_14_07_04_,world of ? in the ?,,9
,,,,,,A king ruled the state in the early days,,
36,2.3875,6.0694,12.0049,AW,19_17_15_14_08_07_06_,? in the tall water,,8
,,,,,,The colt reared and threw the tall rider,,
37,2.6636,11.9987,20.0784,AW,21_20_15_13_11_04_03_,the crew always swim,,9
,,,,,,A cramp is no small danger on a swim,,
38,2.5097,3.9425,17.7421,AW,22_15_14_11_08_06_03_,it's nice to come home to a soft shoulder,,7
,,,,,,Hoist the load to your left shoulder,,
39,2.2778,7.015,19.9024,AW,22_21_18_15_11_09_04_,the new gun was fired today at noon,,8
,,,,,,The new girl was fired today at noon,,
