Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,6.4993,7.579,TA,02_08_10_12_13_14_,???,,7
,,,,,,Slash the gold cloth into fine ribbons,,
2,2.3771,4.7077,6.6043,AW,02_05_06_09_11_16_,???,,8
,,,,,,The wide road shimmered in the hot sun,,
3,2.1443,4.6583,6.9137,AW,02_03_06_07_09_15_,???,,7
,,,,,,A lame back kept his score low,,
4,2.2689,3.3492,10.0854,AW,02_03_09_10_12_16_,two blue fish swam in the tank,,7
,,,,,,Two blue fish swam in the tank,,
5,2.3705,4.1142,16.3138,TA,01_04_07_10_11_12_,the  child...the paintbrush,,8
,,,,,,A child's wit saved the day for us,,
6,2.3866,3.5146,13.6662,TA,03_05_06_09_13_14_,the plant was large and leaned to the window,,9
,,,,,,The plant grew large and green in the window,,
7,2.4059,5.173,9.5408,AW,04_07_09_12_13_16_,...we will,,9
,,,,,,A wisp of cloud hung in the blue air,,
8,2.2719,6.2484,12.848,TA,04_05_07_08_11_15_,...brothers wear the same size,,6
,,,,,,Both brothers wear the same size,,
9,2.6817,4.5249,11.1487,TA,03_07_08_11_15_16_,we tried every child is,,9
,,,,,,A joy to every child is the swan boat,,
10,2.25,4.0971,4.7448,AW,02_06_07_08_10_11_,??,,7
,,,,,,The soft cushion broke the man's fall,,
11,2.5649,4.4474,6.3912,TA,01_02_03_07_09_16_,??,,8
,,,,,,The idea is to sew both edges straight,,
12,2.2183,4.1994,11.2714,AW,01_02_04_12_13_15_,...everything,,7
,,,,,,The bill was paid every third week,,
13,2.8855,4.6245,10.3363,AW,03_07_10_12_13_14_,...at the gas tank,,8
,,,,,,Note closely the size of the gas tank,,
14,2.5318,4.1102,20.7656,AW,04_06_09_13_14_16_,the pot of tea...to pass the evening,,9
,,,,,,A pot of tea helps to pass the evening,,
15,2.4054,4.2685,11.4121,TA,05_07_09_13_15_16_,...this is the best...of corn,,8
,,,,,,Madam this is the best brand of corn,,
16,2.4263,4.9567,10.0603,TA,01_05_06_09_12_15_,...frozen...,,7
,,,,,,All sat frozen and watched the screen,,
17,2.7625,4.108,11.6355,TA,02_07_09_10_11_16_,the...fell with a loud crash,,8
,,,,,,The shaky barn fell with a loud crash,,
18,2.6444,3.5213,16.6085,AW,02_03_04_06_10_14_,split the log with a quick sharp blow,,8
,,,,,,Split the log with a quick sharp blow,,
19,2.736,5.1988,6.9028,TA,01_04_11_12_15_16_,??,,9
,,,,,,The man went to the woods to gather sticks,,
20,2.5957,5.35,17.2055,TA,04_05_06_08_10_15_,school ...for charm and grace,,7
,,,,,,Schools for ladies teach charm and grace,,
21,2.8489,4.5307,22.242,AW,03_06_09_11_12_14_,the...twisted and turned on the ...stick,,9
,,,,,,The fish twisted and turned on the bent hook,,
22,2.4595,9.4747,23.0021,AW,01_03_05_11_14_16_,kittens???,,7
,,,,,,The stray cat gave birth to kittens,,
23,2.1745,3.4017,12.0253,TA,03_04_09_13_14_16_,that man..the game is over,,7
,,,,,,That move means the game is over,,
24,2.4894,4.6927,11.2204,TA,01_07_08_10_11_16_,...the fine lines of the painting,,9
,,,,,,Try to trace the fine lines of the painting,,
25,2.5842,6.0125,15.66,AW,02_04_09_10_12_16_,...the sleeping cook,,9
,,,,,,The horn of the car woke the sleeping cop,,
26,2.2322,5.7296,9.2014,TA,02_06_12_13_14_15_,open,,8
,,,,,,The beam dropped down on the workmen's head,,
27,2.4558,4.0003,16.1437,AW,03_06_07_08_09_15_,the soft breeze blew the ...from the sea,,8
,,,,,,The salt breeze came across from the sea,,
28,2.3925,5.7066,8.1623,AW,01_04_05_06_10_13_,???,,9
,,,,,,He knew the skill of the great young actress,,
29,2.7825,5.1555,24.075,TA,04_06_08_13_14_15_,the cold draft...will help the...dry,,8
,,,,,,The cold drizzle will halt the bond drive,,
30,2.6259,5.1806,11.2127,AW,03_07_11_14_15_16_,...fell from the hot springs,,9
,,,,,,A shower of dirt fell from the hot pipes,,
31,2.5441,7.7798,16.8274,AW,02_03_04_07_10_15_,...and logic...were...to the event,,8
,,,,,,Clothes and lodging are free to new men,,
32,1.8857,3.6334,9.457,TA,02_09_10_11_12_15_,each penny shone...,,5
,,,,,,Each penny shone like new,,
33,2.5018,4.9599,14.7195,TA,02_05_06_08_11_15_,my feet are...for football...,,7
,,,,,,High seats are best for football fans,,
34,2.229,4.7007,12.3493,TA,01_03_08_12_13_15_,the...jar with sticky glue,,7
,,,,,,Fill the ink jar with sticky glue,,
35,2.9088,6.5628,16.0034,AW,03_06_08_10_11_15_,ruined...the early days,,9
,,,,,,A king ruled the state in the early days,,
36,2.3875,4.6122,11.764,AW,03_05_08_09_13_15_,the  colts ...the tall rider,,8
,,,,,,The colt reared and threw the tall rider,,
37,2.6636,4.6488,9.4006,AW,01_07_08_10_11_13_,...danger on a swim,,9
,,,,,,A cramp is no small danger on a swim,,
38,2.5097,4.524,11.196,AW,04_05_06_08_11_15_,the...to the left shoulder,,7
,,,,,,Hoist the load to your left shoulder,,
39,2.2778,3.5368,12.393,AW,01_02_05_06_07_16_,the lilttle girl was...,,8
,,,,,,The new girl was fired today at noon,,
40,2.6235,6.0119,8.7398,TA,02_05_07_08_13_14_,???,,6
,,,,,,North winds bring colds and fevers,,
41,2.227,5.5721,17.2041,AW,05_06_09_10_11_12_,the...will be very pure,,8
,,,,,,At that high level the air is pure,,
42,2.133,3.9328,6.0047,TA,06_07_12_14_15_16_,???,,9
,,,,,,It takes a good trap to capture a bear,,
43,2.6636,4.3998,16.8553,AW,01_03_09_11_14_15_,write a ...note to the friends you cherish,,9
,,,,,,Write a fond note to the friend you cherish,,
44,2.9937,9.0299,18.7826,AW,01_02_09_10_11_16_,is a  with a,,9
,,,,,,Port is a strong wine with a smoky taste,,
45,2.3483,7.7323,12.7246,TA,03_07_08_09_14_15_,...children,,8
,,,,,,Mince pie is a dish served to children,,
46,1.8993,3.3081,5.212,TA,01_02_04_06_09_16_,???,,6
,,,,,,Our plans right now are hazy,,
47,1.9089,6.6485,19.8319,TA,04_06_08_10_11_16_,as soon as it's dry remove it,,8
,,,,,,The cement had dried when he moved it,,
48,2.4894,4.3121,12.7109,TA,01_03_05_09_11_14_,...is used when...are,,7
,,,,,,Code is used when secrets are sent,,
49,2.7361,3.3869,13.6665,AW,02_03_07_09_11_15_,mud was spattered on the front of his white shirt,,10
,,,,,,Mud was spattered on the front of his white shirt,,
50,2.6115,3.0146,9.8685,AW,05_06_08_10_14_16_,the cup cracked and spilled its contents,,7
,,,,,,The cup cracked and spilled its contents,,
51,2.5169,5.2995,7.2273,TA,01_02_05_09_11_15_,???,,7
,,,,,,Ducks fly north but lack a compass,,
52,2.4695,5.5689,13.8885,TA,03_04_05_06_11_12_,...retire to your room,,8
,,,,,,Serve the hot rum to the tired heroes,,
53,2.478,4.3372,16.8647,TA,02_08_09_11_13_14_,the train...to the big town,,9
,,,,,,The train brought our hero to the big town,,
54,2.4798,5.9638,18.0753,AW,02_04_08_10_12_15_,the...was afloat from the very start,,9
,,,,,,The show was a flop from the very start,,
55,1.9496,5.4375,15.6131,TA,02_03_06_09_13_14_,the...on each,,7
,,,,,,The clan gathered on each dull night,,
56,2.59,7.0632,10.8788,TA,04_08_11_12_14_16_,???,,9
,,,,,,A gem in the rough needs work to polish,,
57,2.6678,5.0582,7.346,TA,01_06_11_12_13_16_,???,,8
,,,,,,He used the lathe to make brass objects,,
58,2.3337,7.1115,12.1756,AW,02_05_06_11_13_14_,the...trip,,8
,,,,,,The box was thrown beside the parked truck,,
59,2.4609,4.3161,13.3716,AW,03_06_08_10_12_13_,the ground...around the...,,7
,,,,,,The grass curled around the fence post,,
60,2.5485,5.5733,6.0771,TA,01_04_05_08_09_16_,?,,8
,,,,,,Raise the sail and steer the ship northward,,
61,2.4325,4.3699,19.2653,AW,01_04_05_08_10_15_,the...almost hurt the small dog,,7
,,,,,,The child almost hurt the small dog,,
62,3.1606,8.0814,18.129,TA,03_08_10_11_12_16_,the...surface is...,,11
,,,,,,A ridge on a smooth surface is a bump or flaw,,
63,2.1495,5.228,10.0196,TA,02_05_06_10_13_15_,...low score,,8
,,,,,,Even the worst will beat his low score,,
64,2.0564,5.0948,9.9184,TA,01_03_05_09_11_15_,try to have....the case,,8
,,,,,,Try to have the court decide the case,,
65,2.4554,3.4735,11.5697,AW,02_05_06_09_11_14_,the young girl gave no...response,,7
,,,,,,The young girl gave no clear response,,
66,2.1999,3.2501,10.5456,AW,02_05_07_08_13_15_,the friendly gang left the drug store,,7
,,,,,,The friendly gang left the drug store,,
67,2.51,5.1567,12.5163,AW,02_04_05_06_07_14_,...the rose bush...thumbs,,7
,,,,,,Place a rosebush near the porch steps,,
68,2.5167,3.2719,14.8793,TA,03_04_07_09_12_15_,they are pushed back each time they attack,,8
,,,,,,They are pushed back each time they attack,,
69,2.6696,5.1974,16.3809,AW,03_04_07_08_11_15_,...lost their lives in the raging storm,,8
,,,,,,Both lost their lives in the raging storm,,
70,2.558,3.7393,13.995,AW,01_02_03_06_11_14_,the petals fall with the next puff of wind,,9
,,,,,,The petals fall with the next puff of wind,,
71,2.4741,3.7792,18.5539,AW,01_03_04_05_07_14_,steam...through the broken vase,,6
,,,,,,Steam hissed from the broken valve,,
72,2.7,6.3327,20.1237,AW,02_05_06_10_12_13_,...staring at the scared mouse,,8
,,,,,,See the cat glaring at the scared mouse,,
73,2.4335,4.8978,13.2494,TA,02_04_05_09_10_13_,the ancient...go anymore,,8
,,,,,,The ancient coin was quite dull and worn,,
74,2.7566,6.932,12.6197,TA,01_02_04_06_07_09_,..group of twelve,,8
,,,,,,It's a dense crowd in two distinct ways,,
75,2.6573,4.0461,11.3816,AW,03_04_06_09_12_15_,these days a chicken leg is a rare dish,,9
,,,,,,These days a chicken leg is a rare dish,,
76,2.6058,3.8399,13.2875,AW,01_04_07_08_11_12_,the front pew was...,,8
,,,,,,The fruit peel was cut in thick slices,,
77,2.4022,7.5733,14.293,AW,04_08_10_11_14_16_,...but don't break the glass,,8
,,,,,,Open the crate but don't break the glass,,
78,2.5541,4.2869,7.2868,TA,02_06_07_08_11_13_,???,,7
,,,,,,Quench your thirst then eat the crackers,,
79,2.2802,3.9926,6.2721,AW,02_04_05_09_11_16_,????,,6
,,,,,,Acid burns holes in wool cloth,,
80,2.5239,4.0134,12.9815,AW,02_06_08_14_15_16_,the...ran on for sixteen weeks,,7
,,,,,,The lease ran out in sixteen weeks,,
