Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.9844,5.1192,13.6705,TA,05_06_10_14_16_18_20_,swatch the fine cloth into fine ribbons ,,7
,,,,,,slash the gold cloth into fine ribbons,,
2,2.3771,4.7491,4.7496,AW,01_02_03_10_13_19_20_,,,8
,,,,,,the wide road shimmered in the hot sun,,
3,2.1443,2.7551,7.7386,AW,02_03_05_09_10_11_17_,the lean back got his .. ,,7
,,,,,,a lame back kept his score low,,
4,2.2689,3.6455,9.8367,AW,01_06_08_09_10_13_17_,the gold fish swam in the tank ,,7
,,,,,,two blue fish swam in the tank,,
5,2.3705,2.8578,10.3393,TA,03_04_05_06_11_13_19_,the child would save the day for us ,,8
,,,,,,a child's wit saved the day for us,,
6,2.3866,2.7424,14.5144,TA,02_06_11_12_14_15_20_,the plant grew large and green in the window ,,9
,,,,,,the plant grew large and green in the window,,
7,2.4059,3.0006,8.2,AW,02_05_06_12_14_18_20_,what was unfamiliar ,,9
,,,,,,a wisp of cloud hung in the blue air,,
8,2.2719,4.1837,9.6794,TA,06_07_09_11_16_17_19_,both boys wear the same size ,,6
,,,,,,both brothers wear the same size,,
9,2.6817,3.1476,11.7884,TA,01_02_05_11_12_14_18_,the joy to every trial is the small boat ,,9
,,,,,,a joy to every child is the swan boat,,
10,2.25,3.0341,7.8815,AW,01_02_07_08_13_16_18_,the soft pushing begins now ,,7
,,,,,,the soft cushion broke the man's fall,,
11,2.5649,3.4353,15.0505,TA,01_03_04_11_12_14_19_,you heard the edges to keep both straight ,,8
,,,,,,the idea is to sew both edges straight,,
12,2.2183,2.6652,13.257,AW,01_02_05_07_11_13_17_,the band was payed every third week ,,7
,,,,,,the bill was paid every third week,,
13,2.8855,3.2886,9.5179,AW,01_04_09_11_15_17_19_,not listing the size of the gas tank ,,8
,,,,,,note closely the size of the gas tank,,
14,2.5318,2.9564,10.8644,AW,02_04_08_11_16_19_20_,a pot of tea helps to pass the evening ,,9
,,,,,,a pot of tea helps to pass the evening,,
15,2.4054,2.8921,8.0044,TA,01_03_05_14_15_17_20_,this is the best plot of clothign ,,8
,,,,,,madam this is the best brand of corn,,
16,2.4263,4.1874,11.0187,TA,01_03_07_09_12_17_19_,it is frozen to watch the stream ,,7
,,,,,,all sat frozen and watched the screen,,
17,2.7625,3.7828,9.9503,TA,02_05_10_12_13_15_16_,you should ... fell with a loud crash ,,8
