Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.421,5.1027,6.7665,TA,01_02_08_09_10_12_18_,six bunnies,0,5
,,,,,,FRESH START WORK SUCH WONDERS,,
2,2.6525,5.6073,8.8061,AW,02_05_10_14_15_17_18_,WATCH the BOYS MARCH,3,5
,,,,,,STOP WHISTLING WATCH BOYS MARCH,,
3,2.3094,3.7257,9.8464,AW,02_08_09_11_14_15_19_,find south has TENDER SKIN,2,5
,,,,,,FINE SOAP SAVES TENDER SKIN,,
4,2.5273,4.2838,6.6198,TA,02_03_05_09_10_16_19_,fence,0,5
,,,,,,DON LIKE ADMIT SMALL FAULTS,,
5,2.4808,5.7954,13.3152,TA,02_03_04_10_14_15_19_,that is the MAIN BUSINESS of the NORTH SHORE,4,5
,,,,,,COD MAIN BUSINESS NORTH SHORE,,
6,2.3836,4.6845,10.5733,AW,01_04_06_07_12_14_16_,the is STRONG but had NO BOTTOM,3,5
,,,,,,CHAIR LOOKED STRONG NO BOTTOM,,
7,2.7223,3.6663,16.3709,AW,03_05_06_09_12_15_18_,SEVER the TWINE with a QUICK SNIP of the KNIFE,5,5
,,,,,,SEVER TWINE QUICK SNIP KNIFE,,
8,2.2175,3.8172,9.0489,TA,04_05_06_07_12_13_19_,the STORY MAKES thick SENSE,3,5
,,,,,,MUCH STORY MAKES GOOD SENSE,,
9,2.322,5.4473,9.2071,AW,02_06_07_08_12_13_15_,square INTO the WOOD,2,5
,,,,,,DRIVE SCREW STRAIGHT INTO WOOD,,
10,2.6771,3.3875,10.3551,TA,02_03_04_05_08_09_15_,HOLES in WOOL CLOTH,3,5
,,,,,,ACID BURNS HOLES WOOL CLOTH,,
11,2.3584,2.8847,9.9405,TA,02_03_06_09_12_14_16_,ADD the COLUMN and PUT the SUM HERE,5,5
,,,,,,ADD COLUMN PUT SUM HERE,,
12,2.3828,4.6716,8.2075,TA,02_03_05_12_17_18_20_,the set of keys,0,5
,,,,,,FILING CASE NOW HARD BUY,,
13,2.921,4.4472,14.2706,TA,04_05_07_09_12_13_16_,the fly worked for RAW whisky and BOOZE,2,5
,,,,,,SLANG WORD RAW WHISKEY BOOZE,,
14,2.3654,2.9983,9.0539,TA,03_07_09_10_13_14_19_,hope is STRONG and ALSO GIVES SHADE,4,5
,,,,,,OAK STRONG ALSO GIVES SHADE,,
15,2.2044,3.6124,10.1398,AW,02_07_08_11_15_17_18_,there are MANY WAYS to DO THESE THINGS,5,5
,,,,,,MANY WAYS DO THESE THINGS,,
16,2.0024,4.7414,7.7491,AW,02_07_12_13_14_15_19_,drag the branch,0,5
,,,,,,PAPER DRY OUT WHEN WET,,
17,2.684,4.59,9.2457,AW,03_04_05_07_08_09_14_,through the public STICK,1,5
,,,,,,PROD OLD MULE CROOKED STICK,,
18,2.6384,6.6591,15.9866,AW,04_06_09_10_15_18_19_,KEEP the WATCH straight and the WATCH CONSTANT,3,5
,,,,,,KEEP HATCH TIGHT WATCH CONSTANT,,
19,2.5541,3.1705,12.4501,AW,03_04_08_11_12_13_14_,the guests is pathway to the OLD and WISE,2,5
,,,,,,CASE WAS PUZZLING OLD WISE,,
20,2.1756,4.7678,8.4474,AW,04_06_07_12_17_18_19_,for the PUBLIC SCHOOL,2,5
