Trial Number,Sentence Duration,Time To Response Start,Time to Response End,Talker,Active Channels,Subject Responses / Target Sentences,Words Correct,Total Words
1,2.4469,3.1666,10.0221,TA,05_07_08_10_11_15_16_,the COLT REARED in front of the TALL RIDER,,5
,,,,,,COLT REARED THREW TALL RIDER,,
2,2.2227,3.1468,7.7143,AW,02_03_06_07_12_13_19_,we NEED an END of ALL sets MATTER,,5
,,,,,,NEED END ALL SUCH MATTER,,
3,2.6137,4.1071,4.1076,TA,01_09_13_14_16_18_20_,,,5
,,,,,,CIGAR BURNED HOLE DESK TOP,,
4,1.9418,3.7794,9.5794,AW,03_08_12_14_15_19_20_,leave JUST WHAT the METER SAYS,,5
,,,,,,READ JUST WHAT METER SAYS,,
5,2.5515,3.1333,12.0286,AW,02_08_09_13_14_16_18_,the police were found SEEMS to COME AGAIN,,5
,,,,,,PLEA FUNDS SEEMS COME AGAIN,,
6,2.388,3.7703,11.3377,AW,02_06_11_12_13_14_20_,we DRESS to SUIT the WEATHER of MOST DAYS,,5
,,,,,,DRESS SUIT WEATHER MOST DAYS,,
7,2.0973,3.1585,6.9663,TA,03_04_05_07_14_16_18_,laid BESIDE the ICE PAIL,,5
,,,,,,TONGS LAY BESIDE ICE PAIL,,
8,2.8391,3.9517,10.4955,TA,02_06_09_11_15_17_20_,the SMALL cup HOLE in the ,,5
,,,,,,SMALL PUP GNAWED HOLE SOCK,,
9,2.7549,3.3659,9.6216,TA,04_06_07_08_12_15_20_,JAZZ and smooth JAZZ like FAST MUSIC,,5
,,,,,,JAZZ SWING FANS FAST MUSIC,,
10,2.0245,2.8183,10.5538,TA,03_06_10_11_14_15_20_,the team SQUIRREL make a NICE cut,,5
,,,,,,TAME SQUIRREL MAKES NICE PET,,
11,2.7566,3.5138,12.5453,TA,04_06_07_09_11_13_16_,its a DENSE CROWD in inDISTINCT waves,,5
,,,,,,DENSE CROWD TWO DISTINCT WAYS,,
12,3.0029,6.0127,9.6282,AW,03_10_11_13_14_15_20_,HORSE for a BROWN OX,,5
,,,,,,FARMER SWAPPED HORSE BROWN OX,,
13,2.3702,2.7642,9.2598,AW,03_08_11_14_15_18_20_,DILL PICKLES are SOUR but TASTE FINE,,5
,,,,,,DILL PICKLES SOUR TASTE FINE,,
14,2.3357,4.261,8.4924,TA,01_06_09_13_14_18_19_,FRIENDS DESERVE JAIL,,5
,,,,,,THIEVES ROB FRIENDS DESERVE JAIL,,
15,2.301,3.0699,9.2772,AW,01_02_04_14_15_17_20_,IF you SPEECH will be missed,,5
,,,,,,IF MUMBLE YOUR SPEECH LOST,,
16,2.6715,3.3023,11.9577,AW,03_05_09_11_16_17_19_,the BEST way to FIX it in PLACE with CLIPS,,5
,,,,,,BEST METHOD FIX PLACE CLIPS,,
17,2.3015,3.5913,7.766,AW,04_05_08_10_16_19_20_,tie the SHEET from YELLOW pod,,5
,,,,,,TEAR THIN SHEET YELLOW PAD,,
18,2.6665,3.0341,13.6712,TA,01_02_06_09_10_11_20_,what is BEST for MAKING poise and BLOCKS,,5
,,,,,,WOOD BEST MAKING TOYS BLOCKS,,
19,2.723,2.9208,5.5055,AW,01_02_05_11_14_15_20_,LASTS a FEW DAYS,,5
,,,,,,BLOOM ROSE LASTS FEW DAYS,,
20,2.7396,4.2885,4.2889,TA,13_14_15_16_18_19_20_,,,5
,,,,,,HOUSES BUILT RED CLAY BRICKS,,
21,2.3977,2.8562,8.4957,AW,07_08_11_12_16_17_20_,a STEEP TRAIL is PAINFUL for OUR FEET,,5
,,,,,,STEEP TRAIL PAINFUL OUR FEET,,
22,2.5436,3.3595,3.3599,TA,01_03_05_07_08_14_15_,,,5
,,,,,,DUNK STALE BISCUITS STRONG DRINK,,
23,2.3137,2.8211,6.7409,TA,02_06_07_09_17_18_19_,SLIP it UNDER the path,,5
,,,,,,PICK CARD SLIP UNDER PACK,,
24,2.5859,3.0314,8.911,TA,05_07_08_10_12_15_19_,the CLOUD of DUST in your EYES,,5
,,,,,,CLOUD DUST STUNG TENDER EYES,,
25,2.5271,3.0467,9.8462,TA,02_04_06_08_16_18_19_,a wish of prague HUNG in the AIR,,5
,,,,,,WISP CLOUD HUNG BLUE AIR,,
26,2.2788,3.8763,13.0837,AW,06_08_10_11_14_16_18_,a GRAY man WALKED BEFORE the quilts,,5
,,,,,,GRAY MARE WALKED BEFORE COLT,,
27,2.6234,3.2341,9.6735,TA,01_02_07_10_15_19_20_,the RED ape the doom STAGE,,5
,,,,,,RED PAPER BRIGHTENED DIM STAGE,,
28,2.5482,3.2594,6.2589,TA,02_03_08_09_10_11_12_,MAKEs quite the gift,,5
,,,,,,TUSK USED MAKE COSTLY GIFTS,,
29,2.4468,3.2712,8.9917,TA,01_07_11_12_17_18_20_,FARMERS give in to fresh field,,5
,,,,,,FARMERS CAME THRESH OAT CROP,,
30,1.9064,2.5394,8.234,AW,03_06_10_13_14_17_19_,the FENCE CUTS THROUGH the LOT,,5
,,,,,,FENCE CUTS THROUGH CORNER LOT,,
31,2.3712,3.0598,9.2364,TA,01_03_05_08_11_12_20_,DIFFERENT than most her friends,,5
,,,,,,SHIP MAPS DIFFERENT FROM PLANES,,
32,2.2531,4.4408,8.5045,TA,07_10_13_15_17_18_20_,DOWN shower from ALL SIDES,,5
,,,,,,DIMES SHOWERED DOWN ALL SIDES,,
33,2.806,3.3843,7.7123,AW,01_02_05_08_15_19_20_,she floats the CAPE,,5
,,,,,,FLAPS HER CAPE PARADES STREET,,
34,1.5228,5.6697,10.1253,TA,05_08_09_12_14_16_19_,help WITH the WOODEN STICK,,5
,,,,,,DO THAT WITH WOODEN STICK,,
35,2.5485,3.33,7.5858,TA,02_06_08_09_10_16_17_,STEER the SHIP NORTHWARD,,5
,,,,,,RAISE SAIL STEER SHIP NORTHWARD,,
36,2.2383,3.2692,9.5808,AW,05_07_09_11_15_17_19_,his white made MANY FRIENDS,,5
,,,,,,WIDE GRIN EARNED MANY FRIENDS,,
37,2.5608,3.2261,10.5776,TA,01_04_08_11_14_18_19_,the WAGON MOVED on the WELL OILED WHEELS,,5
,,,,,,WAGON MOVED WELL OILED WHEELS,,
38,2.5504,2.9145,9.7044,TA,04_08_10_13_18_19_20_,the CUP CRACKED and SPILLED ITS CONTENTS,,5
,,,,,,CUP CRACKED SPILLED ITS CONTENTS,,
39,2.7471,4.2791,10.6627,TA,01_03_07_09_12_13_19_,it GIVES us WARMTH and COMFORT,,5
,,,,,,LET BURN GIVES WARMTH COMFORT,,
40,2.4539,3.8236,11.7991,TA,01_04_05_08_14_15_20_,grows WITHOUT weeds,,5
,,,,,,PICK BRIGHT ROSE WITHOUT LEAVES,,
41,3.0722,5.1766,12.384,AW,02_03_04_05_06_11_14_,SPACE scratch into the FAR DISTANCE,,5
,,,,,,VAST SPACE STRETCHED FAR DISTANCE,,
42,2.7752,4.0767,13.1321,TA,02_05_06_09_13_18_19_,the BOX was THROWN BESIDE the TRUCK,,5
,,,,,,BOX THROWN BESIDE PARKED TRUCK,,
43,2.5864,3.5078,4.2447,AW,01_07_08_14_16_17_20_,BOOKS,,5
,,,,,,GUY WRITER FEW BANNED BOOKS,,
44,2.7804,3.4671,11.0906,AW,02_07_08_11_15_17_19_,at NIGHT they were aROUSED from a DEEP SLEEP,,5
,,,,,,NIGHT ALARM ROUSED DEEP SLEEP,,
45,2.4902,2.8963,9.9199,TA,03_06_07_10_11_15_16_,for which they hadn't seen MUCH purge,,5
,,,,,,REACH END NEEDS MUCH COURAGE,,
46,2.7034,3.0914,8.9995,TA,04_06_09_12_15_16_17_,this matter of FRENCH is WORSE THAN normal,,5
,,,,,,SMATTER FRENCH WORSE THAN NONE,,
47,2.5598,2.9547,10.4767,AW,03_05_10_12_15_18_19_,SIT on the porch and TELL the OTHERS what to DO,,5
,,,,,,SIT PERCH TELL OTHERS DO,,
48,2.575,3.1653,12.9888,TA,03_04_09_10_11_17_19_,the slide was sold for 50 bucks of freight,,5
,,,,,,SLAB HEWN HEAVY BLOCKS SLATE,,
49,2.5525,3.3204,14.3202,AW,03_07_09_14_16_18_20_,this scent is the of WHICH we call viscious,,5
,,,,,,SINK THING WHICH PILE DISHES,,
50,2.4945,3.4166,12.0798,TA,04_07_08_11_12_14_20_,COAX the yellow CALF to DRINK from the BUCKET,,5
,,,,,,COAX YOUNG CALF DRINK BUCKET,,
51,2.8,3.3294,9.6969,AW,04_06_11_14_16_18_19_,flowers are SMALL ROUND SOFT and TASTY,,5
,,,,,,CLAMS SMALL ROUND SOFT TASTY,,
52,2.5636,3.4858,7.2854,AW,01_07_08_09_10_12_13_,SMILE GETS new FRIENDS,,5
,,,,,,SULLEN SMILE GETS FEW FRIENDS,,
53,2.0866,3.5853,8.241,TA,04_05_06_07_14_15_17_,the pages HAVE ALL BEEN USED,,5
,,,,,,PENCILS HAVE ALL BEEN USED,,
54,2.0217,3.4025,6.4753,TA,01_02_06_13_14_15_20_,watching nephew,,5
,,,,,,TERM ENDED LATE JUNE YEAR,,
55,2.3282,3.0512,10.0986,AW,01_04_05_13_16_18_20_,she pushed WHEN you GAVE way needle,,5
,,,,,,BLUSHED WHEN GAVE WHITE ORCHID,,
56,2.6203,3.5921,7.1677,AW,01_03_06_07_11_14_16_,the blast KEPT SECRET,,5
,,,,,,THEFT PEARL PIN KEPT SECRET,,
57,2.5709,3.271,9.6623,TA,01_04_09_10_13_16_19_,SCREW the ROUND as TIGHT as made it,,5
,,,,,,SCREW ROUND CAP TIGHT NEEDED,,
58,2.139,4.3522,7.3278,AW,01_05_06_09_12_13_15_,sixty of her BAG,,5
,,,,,,SEND STUFF THICK PAPER BAG,,
59,1.6456,2.4307,7.4462,AW,02_05_06_10_14_15_16_,WE LIKE to SEE the WEATHER,,5
,,,,,,WE LIKE SEE CLEAR WEATHER,,
60,2.8925,3.3349,13.6305,AW,03_08_09_13_15_19_20_,the status of the TALL glass is CRACKED and BROKE,,5
,,,,,,STEMS TALL GLASSES CRACKED BROKE,,
61,2.4604,3.4591,7.9387,AW,01_03_05_09_10_13_14_,WORK BETTER than fears,,5
,,,,,,SWEET WORDS WORK BETTER FIERCE,,
62,2.042,4.6204,6.7,AW,02_04_07_08_11_13_18_,and SAY NOTHING,,5
,,,,,,SET PIECE HERE SAY NOTHING,,
63,2.1759,2.5769,8.6085,TA,06_09_11_13_18_19_20_,the mail was cut BEFORE the BELL RANG,,5
,,,,,,MEAL COOKED BEFORE BELL RANG,,
64,2.8237,3.5411,5.2931,TA,02_04_05_06_13_18_20_,she said,,5
,,,,,,SEND NOW LARGE AMOUNTS BAD,,
65,2.9815,3.3876,12.8513,TA,05_06_07_09_11_15_19_,it SNOWED RAINED and HAILED the SAME MORNING,,5
,,,,,,SNOWED RAINED HAILED SAME MORNING,,
66,2.0462,3.2738,10.4174,TA,02_03_04_06_09_15_20_,the sweet CAT GAVE BIRTH to KITTENS,,5
,,,,,,STRAY CAT GAVE BIRTH KITTENS,,
67,2.718,6.3722,8.0051,TA,01_02_03_04_10_18_19_,of the HORN,,5
,,,,,,MUTE MUFFLED HIGH TONES HORN,,
68,2.6938,3.0719,13.8771,AW,05_07_08_12_14_17_19_,a ROUND HOLE was DRILLED into the THIN BOARD,,5
,,,,,,ROUND HOLE DRILLED THIN BOARD,,
69,2.304,3.0168,4.2646,AW,01_02_04_07_10_11_12_,the MAN,,5
,,,,,,MAN WORE FEATHER FELT HAT,,
70,2.6449,3.2063,10.9337,TA,04_05_07_13_14_18_19_,his show of books FELL from the HOT PIPES,,5
,,,,,,SHOWER DIRT FELL HOT PIPES,,
71,3,3.3173,8.486,TA,06_08_09_13_17_19_20_,salty FIRES like FLAME and HEAT,,5
,,,,,,SMOKEY FIRES LACK FLAME HEAT,,
72,2.8078,3.4277,10.5552,TA,01_03_07_11_14_15_19_,LETs all JOIN and listen in the LAST place,,5
,,,,,,LET JOIN SING LAST CHORUS,,
73,2.3234,2.7888,10.7565,AW,01_02_05_13_14_17_18_,shake the hedge BEFORE the WAVES PUSH it in,,5
,,,,,,SHUT HATCH BEFORE WAVES PUSH,,
74,2.478,3.0413,5.5209,TA,01_02_07_12_17_18_19_,the TRAIN hear me,,5
,,,,,,TRAIN BROUGHT HERO BIG TOWN,,
75,2.6783,2.8717,10.1282,TA,01_05_06_11_12_13_15_,there may be attack of a BIG TASK FORCE,,5
,,,,,,NAVY ATTACKED BIG TASK FORCE,,
76,2.8245,3.303,11.6625,AW,03_06_10_17_18_19_20_,he said the flames would catch the right choice,,5
,,,,,,SENT FIGS KEPT RIPE CHERRIES,,
77,2.0848,3.6061,7.0859,AW,03_08_09_11_12_13_16_,SHEET UNDER the MAT,,5
,,,,,,TUCK SHEET UNDER EDGE MAT,,
78,2.4997,2.9225,9.1231,TA,01_06_09_13_14_17_20_,HANG the pencil FROM north BRANCHES,,5
,,,,,,HANG TINSEL FROM BOTH BRANCHES,,
79,2.4836,2.9246,4.8843,TA,01_02_05_06_07_16_19_,the champion,,5
,,,,,,MANY HANDS HELP JOB DONE,,
80,2.6977,3.111,11.0707,AW,01_02_05_11_12_15_19_,the RICH firm is very in the SANDY WASTE,,5
,,,,,,RICH FARM RARE SANDY WASTE,,
